name,name,Unnamed: 0,col1,IAUNAME,RA,DEC,MAG,Z,ZSRC,NSAID,METS,MASS,XCEN,YCEN,OBJNO,PLATE,FIBERID,MJD,VDISP,D4000,D4000ERR,sii_6731_flux,sii_6731_flux_err,S2EW,S2EWERR,S2VMEAS,S2VMERR,S2RATIO,h_alpha_flux,h_alpha_flux_err,HAEW,HAEWERR,HAVMEAS,HAVMERR,nii_6584_flux,nii_6584_flux_err,N2EW,N2EWERR,N2VMEAS,N2VMERR,h_beta_flux,h_beta_flux_err,HBEW,HBEWERR,HBVMEAS,HBVMERR,oi_6300_flux,oi_6300_flux_err,O1EW,O1EWERR,O1VMEAS,O1VMERR,O2FLUX,O2FLUXERR,O2EW,O2EWERR,O2VMEAS,O2VMERR,oiii_5007_flux,oiii_5007_flux_err,O3EW,O3EWERR,O3VMEAS,O3VMERR,AHGEW,AHGEWERR,AHDEW,AHDEWERR,NE3EW,NE3EWERR,NE5EW,NE5EWERR,AV,S2NSAMP,RACAT,DECCAT,ZSDSSLINE,SURVEY,PROGRAMNAME,PLATEQUALITY,TILE,PLUG_RA,PLUG_DEC,name.1,exth,exti,extj,extk,extg,2kmag,nuvmag,extz,dedeg,e_zmag,extu,radeg,extr,e_2kmag,2jmag,r50,gmag,rmag,dgr,2hmag,imag,b_a,r90,e_2hmag,e_imag,e_rmag,absrmag,zmag,e_umag,cz,e_nuvmag,e_2jmag,e_gmag,umag,modelu_j,modelu_k,modelu_i,fsmgr_ave,modelg_i,logmstar_84,modelg_k,modelu_r,logmstar,modelg_r,modelg_j,sfr_nuv,logmstar_16,fsmgr_med,modelu_rcorr,mhi,logmgas,emhi_sys_corr,emhi_rand_corr,confused,emhi,mhi_corr,hitelescope,limflag,grpn,grpcz,grpabsrmag,logmh_dyn,grpsig,logmh_s,fc,logmh,grpms,grprproj,den1mpc,grpmb,grp,grprproj_stack,logmh_dyn_stack,grpsig_stack,logmh_dyn_smooth,ccb,resname,fg,fm16,fa,ccr,morphel,mu_delta,extnuv,meanfsmgre15,logmstare15,absrmagcorr,modelg_jcorr,modelu_icorr,modelg_kcorr,modelu_jcorr,meanfsmgr,modelu_kcorr,modelg_rcorr,modelg_icorr,GroupID,GroupSize,Separation
ECO03396,ECO03396,1489,30648,J091455.67+465411.1,138.73198268515517,46.903087203161924,14.067223,0.014182233,sdss,33857,0.03946112,13534574000.0,319.428955078125,281.38671875,89911320,899,113,52620,98.285286,1.5352165,0.016711043000000002,1005.7013728502436,84.45210817292666,4.905663,0.2811566,82.936195,1.9834453999999997,0.77331394,2834.9372576189057,229.0235013356681,12.999754,0.31760415,89.58431999999998,1.0581194,1557.154194188823,127.83200751712117,7.198050500000001,0.22121292,90.60880999999999,1.6268923,991.2368033632537,181.2105524295098,2.0110416,0.14691556,83.30374,7.0016994000000015,174.31396335515518,35.372084192431124,0.7432111,0.16556697,101.353714,12.696906,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,533.5139556645046,105.79691019917166,1.2334648000000001,0.21081856,107.72178999999998,12.042822,1.042975,0.43079087,-0.8671135,0.491138,1.2017537,0.5639991999999999,-9999.0,-9999.0,3.2965863,30.203870000000002,138.73197124680428,46.903099664070815,0.014182233,sdss,legacy,marginal,671,138.73198,46.903084,ECO03396,0.0107,0.0387,0.0167,0.0068,0.0703,10.307,0.17,0.0274,46.9033,0.0223,0.0955,138.732,0.051,0.0562,11.3342,16.3466,13.857999999999999,13.2332,-0.165787,10.6352,12.8795,0.4413,35.0886,0.0544,0.0222,0.0254,-20.7464,12.6006,0.0265,4273.85,0.0,0.0307,0.0209,15.1439,3.6685,4.66075,2.1566799999999997,0.144117,0.9067149999999999,10.47,3.4107800000000004,1.8278,10.31,0.577829,2.41853,2.5134149,10.15,0.125893,1.26318,0,9.698310000000001,0,0,0,0,0,,0,1,4273.85,-20.7464,0.0,0.0,11.8019,1,11.7539,10.3265,0.0,0.36643200000000004,10.4105,2743,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,0,1.1568,L,8.84619,0.169989,0.144117,10.31,-21.1826,1.88618,1.4786,2.78436,2.81135,0.148628,3.70952,0.338013,0.5534319999999999,,,0.7710888850983518
ECO03187,ECO03187,1491,30653,J091139.74+463823.2,137.9156031163727,46.63975756438444,14.204517999999998,0.014209468000000001,sdss,33863,0.021440186,4884945000.0,319.46673583984375,319.25433349609375,89918520,899,185,52620,67.34425999999999,1.1749817,0.0041966815000000005,2371.6619510579335,65.78693024540517,10.782488,0.2855261,63.980225,1.0419370000000001,0.7681896,7215.873249432603,179.99973338062827,31.241251000000002,0.50337005,68.49053,0.6958503,2033.7008977705837,58.81023004829887,8.829663,0.21273276,67.19022,1.4271148,2523.0326046967143,130.21972779261583,5.2835584,0.12333929,59.455215,1.7662753,240.35778481184985,30.080980386026503,0.96252817,0.14308396,70.00577,7.576756,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,3191.5189208703364,149.52149035219176,7.256877999999999,0.18265364,77.69426,1.8470673999999998,-3.2326686000000002,0.20041168,-5.4245634,0.18057227,0.36946672,0.17362684,-9999.0,-9999.0,1.1562449,45.18624000000001,137.9155977865157,46.63978458765313,0.014209468000000001,sdss,legacy,marginal,671,137.9156,46.639743,ECO03187,0.0098,0.0356,0.0154,0.0063,0.0648,11.4627,0.1566,0.0253,46.6397,0.022000000000000002,0.08800000000000001,137.915,0.047,0.0766,12.3479,5.68506,14.2676,13.8043,0.12286400000000001,11.7496,13.5415,0.8453,22.4228,0.0647,0.0413,0.0252,-20.1803,13.3742,0.0981,4291.58,0.0,0.0643,0.0205,15.3637,3.0354099999999997,3.8645400000000003,1.85392,0.473084,0.651043,9.95,2.66166,1.63053,9.81,0.42765,1.83253,0.97550273,9.63,0.28183800000000003,1.27756,0,9.61658,0,0,0,0,0,,0,3,4284.4,-20.3716,0.0,10.824000000000002,11.4839,1,11.6049,9.8605,0.0390731,0.36145900000000003,10.1205,437,0.09345679999999999,0.0,47.6121,11.4091,1.0,notinresolve,0,1,0,1.21833,E,9.74146,0.156622,0.473084,9.79,-20.4786,1.51481,1.43239,2.27565,2.50573,0.354448,3.26657,0.28664,0.44146899999999994,,,1.5206070563359024
ECO00420,ECO00420,1500,30809,J092803.25+483136.4,142.0135837797971,48.52681797142339,16.95553,0.015405781,sdss,34034,0.025416456,226950980.0,158.3291778564453,143.69400024414062,90055237,900,552,52637,17.780604999999994,1.1617924,0.015118343999999999,171.49702889949734,8.066827490548556,15.836473000000002,0.8181098000000001,43.689026,1.868584,0.7071659,539.772362780708,20.680424468787376,49.267593,1.1261427,38.53355,0.8422748,60.87660442132154,4.107398605823928,5.564853,0.44925183,38.754093,4.5680822999999995,188.73159537786995,15.944642075366108,9.363491,0.37114844,38.661243,2.2749827000000002,19.480604495423908,3.7328253709826864,1.6205232,0.3833307,40.49154,11.173235,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,376.61990271563894,27.152078999930303,20.331204999999997,0.6499835999999999,36.631972999999995,1.5159383,-0.15162866,0.7010246,-3.7911932,0.6599129,0.3667078,0.6476329000000001,-9999.0,-9999.0,0.62452394,13.754728,142.01355540653267,48.526796631351345,0.015405781,sdss,legacy,marginal,672,142.01355,48.526752,ECO00420,0.006999999999999999,0.0253,0.011000000000000001,0.0045,0.0461,0.0,0.1114,0.018000000000000002,48.5267,0.0431,0.0626,142.014,0.0334,0.0,15.6666,4.5176099999999995,16.8558,16.6252,-0.055427599999999994,14.6958,16.5314,0.7341,9.99576,0.2643,0.0296,0.0244,-17.5259,16.43,0.0324,4662.81,0.0,0.3482,0.0454,17.5849,2.02454,2.79382,0.966967,2.38095,0.26668400000000003,8.51,2.09354,0.8585450000000001,8.31,0.15826199999999999,1.32425,0.25188385,8.23,3.16228,0.689451,0,9.269789999999999,0,0,0,0,0,,0,2,4757.51,-19.9321,0.0,167.86,11.3349,0,11.4629,9.5605,0.0239937,0.43046,10.1015,412,0.0970121,0.0,63.2501,11.4741,1.0,notinresolve,0,1,0,1.5447600000000001,L,7.91795,0.111425,2.38095,8.31,-17.7223,1.09975,0.747879,1.81102,1.7130400000000001,2.3809400000000003,2.4243099999999997,0.0761623,0.13459000000000002,,,1.097320624178115
ECO05198,ECO05198,1507,32721,J084634.40+362620.8,131.64335821302885,36.43908842829872,15.533092000000002,0.010636351,sdss,36120,0.01426586,113457200.0,283.4355163574219,280.26055908203125,93436972,934,369,52672,0.0,0.85188043,0.00573881,1978.769215025823,27.355310207535677,56.720154,0.8708530000000001,49.839886,0.8292606,0.7579483,15052.443407422477,210.67768701390716,412.85217,6.0095220000000005,45.997875,0.4780597,903.5845695834884,15.981880263662251,24.81788,0.49134195,51.420590000000004,1.6491563000000002,5263.092100497371,127.3237264729603,73.48006,1.0056756,42.486073,0.9827994000000001,199.86035730578922,8.99216548045875,5.1444297,0.28029072,36.323788,3.7293372000000002,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,24593.57301109264,546.7324696018742,375.41367,4.309636599999998,39.541004,1.1229731,25.182453,0.61706245,9.462746000000001,0.47194200000000003,16.081179000000002,0.495567,-9999.0,-9999.0,0.5828840000000001,23.718525,131.6433493958294,36.43911476680007,0.010636351,sdss,legacy,good,706,131.64333,36.439124,ECO05198,0.0183,0.0664,0.0287,0.0117,0.1208,13.4913,16.4867,0.0471,36.4392,0.0219,0.1642,131.643,0.0876,0.4111,14.4743,3.75825,15.6486,15.4655,0.08383560000000001,13.8683,15.4363,0.7596,9.918560000000001,0.0818,0.0411,0.0285,-17.8941,15.3242,0.0268,3158.65,0.3076,0.0722,0.0206,16.295,1.74593,2.4717,0.764135,3.3661300000000005,0.150496,8.49,1.8580599999999998,0.698133,8.35,0.0844936,1.13229,0.32791499,8.29,3.16228,0.641262,0,9.580160000000001,0,0,0,0,0,,0,1,3158.65,-17.8941,0.0,0.0,10.9069,1,10.9989,8.3675,0.0,0.139356,9.6105,3971,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,0,1.41234,E,8.61753,0.292171,3.3661300000000005,8.35,-17.9288,1.05514,0.690094,1.76035,1.6396700000000002,3.36616,2.34488,0.0567322,0.105564,,,1.0997827749247344
ECO04033,ECO04033,1534,32903,J092453.21+410336.6,141.22171596820087,41.06016964979226,14.049825,0.014118112,sdss,36318,0.024129037000000002,14726956000.0,319.4813537597656,235.45529174804688,93923336,939,233,52636,116.71275,1.2366736999999999,0.006152893,2593.793899501702,49.49365543986904,13.114345000000002,0.28036666,77.22361,1.5543147,0.94508153,13069.799232459865,198.8877293018791,64.38995,0.7542121,82.7594,1.352554,6215.846879445972,98.81704454720685,30.744211,0.35881442,77.430504,1.6632360000000002,4569.859871489464,136.57323949473124,12.529416000000001,0.19118518,71.82131,1.1418115,154.45750559902206,22.403946002126435,0.72190195,0.1280113,123.789345,9.907758,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,717.4949461277307,42.278740502559494,2.1449418,0.1505724,107.74805,4.676409,2.91934,0.25689664,-1.2668191,0.25117606,0.15131734,0.23823538,-9999.0,-9999.0,1.6233966,44.241547,141.22171324832618,41.06017456767466,0.014118112,sdss,legacy,marginal,711,141.22173,41.060184,ECO04033,0.0103,0.0372,0.0161,0.0065,0.0676,10.2021,17.3172,0.0264,41.0603,0.042,0.0919,141.222,0.049,0.1544,11.3984,13.1776,14.0192,13.3027,-0.0454025,10.6961,12.9365,0.5038,33.0282,0.0409,0.0216,0.0214,-20.6507,12.6455,0.0343,4226.56,0.10300000000000001,0.0262,0.0233,15.4379,3.95623,4.94428,2.44528,0.10963800000000001,0.9858680000000001,10.45,3.48486,2.10715,10.27,0.647736,2.49681,0.95979146,10.15,0.125893,1.60174,0,9.308110000000001,0,0,0,0,0,,0,1,4226.56,-20.6507,0.0,0.0,11.7929,1,11.7129,10.3145,0.0,0.461329,10.3445,3165,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,0,1.1652799999999999,L,9.189910000000001,0.16348900000000002,0.10963800000000001,10.31,-21.0107,2.04851,1.8463,2.97038,3.20918,0.10820199999999999,4.13105,0.44107799999999997,0.685638,,,0.9008420023946092
ECO05461,ECO05461,1540,32947,J094357.44+414114.4,145.98937709942982,41.68733526731503,14.156403,0.017151432,sdss,36365,0.026122753999999998,22918685000.0,266.36660766601557,233.3788146972656,94002870,940,28,52670,128.92926,1.4009151000000002,0.009090668,1234.6919143718656,66.1691776518476,4.722331,0.25876105,124.76144,3.9371083,0.80982506,4213.544983929362,181.73384726270925,15.57603,0.32108316,118.54293,2.4789252,2496.989824823038,110.63128411810995,9.270232,0.21286489,127.25043500000001,3.8561115,1473.2674768983784,139.2069693240509,3.153127,0.12819077,123.08129,5.2130800000000015,213.64585638780525,34.65896963697908,0.7538014000000001,0.14469446,223.74625,43.09023,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,506.5576296980494,64.52209517257026,1.2124152,0.16367910000000002,143.46042,10.337363,1.3997073999999998,0.302164,-2.2782412,0.30555075,0.5013831,0.33035132,-9999.0,-9999.0,1.7653740000000002,38.41102,145.98935745060982,41.68734859766176,0.017151432,sdss,legacy,good,712,145.9894,41.687340999999996,ECO05461,0.0092,0.0334,0.0144,0.0059,0.0607,10.6172,0.1469,0.0237,41.6872,0.0291,0.0825,145.989,0.0441,0.2154,11.582,11.2496,14.1987,13.5067,-0.09056660000000001,10.8876,13.1373,0.7199,27.7947,0.0556,0.0233,0.0204,-20.8718,12.8789,0.0795,5151.93,0.0,0.0721,0.0235,15.6343,3.91676,4.853280000000002,2.48462,0.371796,1.00578,10.47,3.3744400000000003,2.1605,10.39,0.681656,2.43792,0.78916254,10.21,0.630957,1.71233,0,9.16273,0,0,0,0,0,,0,1,5151.93,-20.8718,0.0,0.0,11.8289,1,11.8089,10.3575,0.0,0.5841649999999999,10.3885,4172,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,0,1.1295899999999999,L,9.18254,0.14688099999999998,0.371796,10.35,-21.2022,2.0744700000000003,1.96164,2.9826099999999998,3.3126300000000004,0.101101,4.22077,0.47416899999999995,0.72348,,,1.1306627235843285
ECO05300,ECO05300,1543,32979,J093352.67+410446.6,143.46953118714043,41.0796193385274,15.5518875,0.014489417,sdss,36400,0.021195502999999997,2974752000.0,187.27105712890625,210.46405029296875,94024170,940,241,52670,54.814648,1.2731832,0.013795243,973.1679627067932,32.316078080428426,12.043832,0.3934308,62.82488299999999,1.5935013999999998,0.7730695,3856.2105567619633,109.08630321474969,46.274254,0.7310574000000001,63.340157,0.59781086,1379.077128942141,42.076778479064686,16.60691,0.34581447,61.269890000000004,1.0012912,1348.3253694971904,82.39594050832781,9.657046000000001,0.27041540000000003,57.47766,2.5793047000000002,72.75517675401046,14.15289556158245,0.8378125,0.20180322,279.2545,92.01581999999999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,294.75008131454354,30.409971734851194,2.3014905,0.274974,78.19803,8.775426,2.2469087000000005,0.4993066,-1.7511127,0.5012751,0.62077767,0.5419795000000001,-9999.0,-9999.0,1.4424553,24.680445000000002,143.46949777831546,41.07962329299056,0.014489417,sdss,legacy,good,712,143.46954,41.079646999999994,ECO05300,0.0084,0.0306,0.0132,0.0054,0.0556,12.4416,20.8547,0.0217,41.0796,0.0642,0.0755,143.469,0.0403,0.2683,13.3726,6.4457,15.6493,14.9809,-0.0052433,12.4441,14.6447,0.5855,20.3736,0.17800000000000002,0.0213,0.0279,-19.0249,14.4365,0.0314,4347.08,1.6249,0.0563,0.0259,17.0841,3.64065,4.47445,2.3660099999999997,0.23150300000000001,0.962608,9.67,3.07105,2.06953,9.55,0.666122,2.2372400000000003,0.022129619,9.41,0.28183800000000003,2.03004,0,8.58812,0,0,0,0,0,,0,2,4310.05,-19.8603,0.0,65.634,11.6059,0,11.4379,10.0475,0.0918761,0.5409109999999999,10.0855,4047,0.101387,0.0,57.2433,11.445,1.0,notinresolve,0,1,0,1.03706,E,9.2578,0.134377,0.23150300000000001,9.59,-19.0837,2.2069799999999997,2.3164599999999997,3.05241,3.5964099999999997,0.00524889,4.44184,0.640606,0.927032,,,1.4588151653664432
ECO05355,ECO05355,1564,33037,J094352.66+423921.3,145.96951663091352,42.65595424946375,15.798582000000001,0.018072132,sdss,36463,0.025575537000000002,473489060.0,318.8790588378906,228.66439819335938,94128209,941,282,52709,48.149136,1.0371695,0.0070174183,605.5684141189133,16.138303363039142,15.834432000000001,0.45933068,48.56519,1.1118941999999998,0.74419016,2510.1598243534595,56.21777543089749,63.26959599999999,1.0135317,44.84145,0.55525774,249.93429629493772,8.887926635601902,6.3056693,0.25856873,49.65977,2.3683696,877.6782602634474,40.27852797082821,11.872025500000001,0.27624276,38.40528,1.5345193000000001,44.801969931856235,7.155027553423111,1.0499543,0.20461977,37.471035,5.95244,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2130.423716817168,84.6879909170704,30.887758,0.5198564999999999,35.235382,1.1049902,-0.3797497,0.3746434,-4.167033999999999,0.34697035,1.4263908,0.3270345,-9999.0,-9999.0,0.39775097,26.374743,145.96942375648547,42.65593616572443,0.018072132,sdss,legacy,marginal,713,145.96941999999999,42.65593300000001,ECO05355,0.0092,0.0334,0.0144,0.0059,0.0607,13.1329,0.1468,0.0237,42.6559,0.0254,0.0825,145.969,0.044000000000000004,0.2317,14.4707,7.13674,15.684000000000001,15.4059,0.0594501,13.6665,15.2679,0.2898,26.5699,0.132,0.0223,0.0209,-19.0835,15.2125,0.0279,5422.23,0.0,0.2067,0.0222,16.4672,2.13148,2.90181,1.0616299999999999,1.8381299999999998,0.31849099999999997,9.17,2.15867,0.93778,8.99,0.194643,1.38834,1.0671485,8.89,1.41254,0.718119,0,10.0595,0,0,0,0,0,,0,7,5348.58,-21.9649,0.0,135.584,12.3839,0,12.4079,10.8825,0.21479299999999998,0.462809,11.0335,959,0.158519,12.6975,116.961,12.7296,1.0,notinresolve,0,1,0,1.12378,L,8.49949,0.146851,1.8381299999999998,8.99,-19.3283,1.10237,0.778297,1.79987,1.7319200000000001,1.8381299999999998,2.42942,0.0885677,0.14874600000000002,,,1.3975308111209723
ECO06070,ECO06070,1571,33050,J094921.25+435503.8,147.3385927485117,43.917771603146136,14.873338,0.015850951999999998,sdss,36477,0.019735837,2553535700.0,227.27316284179688,189.70709228515625,94145109,941,451,52709,47.589397,1.1777056000000001,0.010388639,569.2155418663222,18.81777660120438,15.703507,0.47633230000000004,49.634384000000004,1.4614675,0.69538295,1523.7737561257427,46.26210175208412,41.223907000000004,0.71975976,46.902454,0.5982578000000001,311.4556238264532,12.009984447846557,8.440299000000001,0.30363154,51.619343,1.7505526999999999,532.7880266173926,34.94298649621215,8.802444,0.2672103,38.414159999999995,1.1216723,60.568965950391366,7.4867627403454415,1.5463878999999998,0.22953652,59.089059999999996,5.9137278,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,661.0087481925386,38.75294276257852,11.793422,0.3879321,41.52833,1.3794948999999999,-0.01799977,0.48130572,-4.8562703,0.44328138,1.7554300999999999,0.46264905,-9999.0,-9999.0,0.7001655999999999,22.191797,147.3385581087091,43.91774882296912,0.015850951999999998,sdss,legacy,marginal,713,147.33853,43.917776,ECO06070,0.0081,0.0294,0.0127,0.0052,0.0535,12.0836,0.1294,0.0209,43.9175,0.0558,0.0727,147.338,0.0388,0.1046,12.7894,10.2027,14.8472,14.4921,-0.0248146,12.2377,14.3053,0.4731,25.8672,0.3305,0.021,0.0205,-19.7177,14.109000000000002,0.0539,4778.65,0.0,0.1286,0.0228,15.8058,2.67845,3.56848,1.42064,1.38198,0.5201399999999999,9.67,2.66798,1.217,9.41,0.316492,1.77795,1.9816921000000003,9.31,1.41254,0.8159390000000001,0,9.85065,0,0,0,0,0,,0,17,4720.38,-22.9565,13.1513,140.96,12.7529,0,13.2019,11.1395,0.310289,0.719713,11.3565,228,0.160148,12.5121,93.99600000000001,13.2642,1.0,notinresolve,0,1,0,1.19218,L,8.43566,0.12937,1.38198,9.43,-20.2028,1.2664,0.9060020000000001,2.03002,1.9575200000000001,1.38747,2.72115,0.12481099999999999,0.21487399999999998,,,1.828249168948215
ECO09778,ECO09778,1575,33055,J095029.48+442745.3,147.62285927438612,44.46260336630404,16.815115,0.016755745,sdss,36482,0.0065853624,273416160.0,167.52618408203125,191.54315185546875,94152309,941,523,52709,0.0,0.7041057,0.012891061,302.31704738132794,6.506023545694757,54.855,2.329015,37.771137,1.5392398999999999,0.74421996,3492.469352344736,53.96798080229301,691.7103,19.66805,36.753956,0.4814662,82.76862004320496,3.5836489465008805,16.395346,1.0811986999999998,45.403453999999996,4.0781293,1221.143130190467,33.867476964648844,135.40186,3.599546,33.776764,0.70692647,49.75135636713407,3.816518171519067,9.924605999999999,1.0111305,44.265471999999995,5.811439,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,6665.848493268456,166.74812060796978,746.98895,19.69301,28.815071000000003,0.86370456,47.392387,2.0338491999999997,20.590714000000002,1.6329726,27.15449000000001,1.5448805,-9999.0,-9999.0,0.06978537,7.053972999999999,147.6228633099761,44.462598619642684,0.016755745,sdss,legacy,marginal,713,147.62286,44.46259000000001,ECO09778,0.006,0.0217,0.0094,0.0038,0.0395,0.0,0.0956,0.0154,44.4627,2.7939999999999996,0.0537,147.623,0.0287,0.0,15.8409,11.4996,16.4001,16.2843,0.13525,0.0,16.2933,0.7915,26.5303,0.0,0.0325,0.0717,-18.0345,16.1092,0.0751,5048.05,0.0,0.8067,0.0227,17.2153,1.7438900000000002,2.44253,0.7985270000000001,5.4516800000000005,0.130604,8.45,1.7746099999999998,0.7454109999999999,8.37,0.07748789999999997,1.07596,0.31245063,8.31,7.079460000000001,0.7061310000000001,0,9.54703,0,0,0,0,0,,0,17,4720.38,-22.9565,13.1513,140.96,12.7529,0,13.2019,11.1395,0.310289,0.652772,11.3565,228,0.160148,12.5121,93.99600000000001,13.2642,1.0,notinresolve,0,1,0,1.38516,L,7.1379100000000015,0.0956182,5.4516800000000005,8.37,-18.0309,1.02381,0.747604,1.70843,1.6712200000000001,5.4438699999999995,2.35584,0.0587158,0.100189,,,0.5035181139807218
ECO11902,ECO11902,1577,33057,J095033.15+441851.7,147.6381396141794,44.31438441963327,14.67206,0.015767178,sdss,36484,0.027634517999999997,13590369000.0,319.51812744140625,319.6055603027344,94152909,941,529,52709,166.87077,1.7488761000000002,0.011325307,1499.7093413639593,76.76285551602304,6.109847,0.25470603,225.92432000000002,7.845766499999999,1.0345553,2578.318585420979,124.10428385365303,9.767342,0.25768447,275.6606,14.282456,1613.9321362108683,81.80138614992995,6.1296053,0.19057469,527.0794,27.693684,901.5099949024402,93.36175177041967,2.94338,0.11724236,381.1751,20.562819,990.8033305201191,59.80054262558641,3.7447608,0.1568707,251.86662,12.038897,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1362.8493063037456,122.45170221324118,4.6655644999999994,0.18000567,250.61947999999998,12.562789,8.917798,0.32495427,1.6910946,0.31476155,5.086658,0.36192927,-9999.0,-9999.0,1.0526245,41.961975,147.63814240119382,44.31437280796258,0.015767178,sdss,legacy,marginal,713,147.63815,44.314381,ECO11902,0.0078,0.0281,0.0121,0.0049,0.051,11.0896,0.1234,0.0199,44.3143,0.1057,0.0694,147.638,0.037000000000000005,0.0468,12.1868,15.1616,14.2767,13.5129,-0.11239600000000001,11.2826,13.1033,0.5416,50.6774,0.0997,0.0213,0.0247,-20.6175,12.8717,0.1165,4610.8,0.0,0.2685,0.0323,15.8881,3.7170400000000003,4.51194,2.48064,0.019946900000000004,1.04554,10.47,3.0768400000000002,2.15072,10.45,0.71562,2.28195,0.08993684,10.39,0.011220200000000001,2.09813,0,9.22269,0,0,0,0,0,,0,17,4720.38,-22.9565,13.1513,140.96,12.7529,0,13.2019,11.1395,0.310289,0.671864,11.3565,228,0.160148,12.5121,93.99600000000001,13.2642,1.0,notinresolve,0,1,0,1.1653,E,9.36631,0.12343,0.019946900000000004,10.45,-20.6691,2.2343599999999997,2.41926,3.0253900000000002,3.6428,0.00331589,4.43383,0.689692,1.01082,,,0.4686350597541439
ECO00448,ECO00448,1579,33060,J095139.29+441908.5,147.9131568191928,44.31850635504987,16.713478,0.015058084,sdss,36488,0.021682115,184411950.0,323.132568359375,278.70889282226557,94236003,942,360,52703,0.0,0.941951,0.00976809,749.4237741364665,12.652334315659077,61.348169999999996,1.4040507,45.650078,1.1022236,0.7092036,3963.2307774062706,60.33334996029592,311.49036,5.5591087,43.20689,0.62352073,369.62704714925496,7.813653121547994,29.078869,0.7664304,48.139145,2.1697502,1385.7450270651295,39.35343694578664,55.895477,1.0306578000000002,42.66571,0.8726818000000001,41.43522741042489,4.434176625968354,3.0458326000000002,0.4127617,47.500458,5.8954835,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,3877.3416149447694,99.58709517552971,162.32045,2.6714857000000003,41.630726,1.5238223,19.255047,0.8068058000000001,6.499891000000001,0.6667662,6.6185149999999995,0.58546805,-9999.0,-9999.0,0.4042122,14.193769,147.91371531067438,44.319033378168,0.015058084,sdss,legacy,good,714,147.91313,44.318534,ECO00448,0.0069,0.0249,0.0108,0.0044,0.0453,13.9689,0.1096,0.0177,44.3186,0.0421,0.0616,147.91299999999995,0.0329,0.3283,15.377,3.5205900000000003,16.6326,16.4448,0.131935,14.3443,16.4127,0.7208,10.2298,0.2587,0.0251,0.0221,-17.6417,16.2697,0.0467,4526.99,0.0,0.3508,0.0215,17.1238,1.8633099999999998,2.69935,0.73539,3.3606300000000005,0.190723,8.43,2.15468,0.63125,8.31,0.0865841,1.31864,0.27001225,8.23,3.16228,0.585241,0,9.42273,0,0,0,0,0,,0,17,4720.38,-22.9565,13.1513,140.96,12.7529,0,13.2019,11.1395,0.310289,0.630038,11.3565,228,0.160148,12.5121,93.99600000000001,13.2642,1.0,notinresolve,0,1,0,1.52399,L,8.40152,0.109556,3.3606300000000005,8.31,-17.6447,1.25652,0.675571,2.07598,1.77761,3.3606300000000005,2.59706,0.0641575,0.15448800000000001,,,0.5366259071977824
