,name,rarad,vlg
52,rf0351,0.664644016079839,6567.0
53,rf0354,0.6654094127700086,6239.1
54,rf0358,0.6660043780587209,6577.4
55,rf0363,0.666677813350603,6885.6
56,rf0364,0.6667887115712748,6738.6
57,rf0366,0.6668729935208535,6146.6
58,rf0372,0.6676798592340505,6735.4
59,rf0377,0.6713446492375107,6735.5
60,rf0383,0.6945375966289774,6184.9
61,rf0385,0.7050385795131116,6563.2
62,rf0386,0.7078539177696261,6647.4
63,rf0388,0.7156951585000609,6819.0
64,rf0396,0.7358513551661053,6530.2
65,rf0397,0.7367347012071247,6498.1
66,rf0399,0.7399780989159833,6589.7
67,rf0400,0.7403800133361326,6605.4
68,rf0403,0.7425981697357846,6386.1
69,rf0415,0.7671394363342948,5045.3
70,rf0419,5.7675925313931105,5372.7
71,rf0428,5.86990076508529,4948.8
72,rf0439,5.96753169091505,4904.6
73,rf0474,6.160997598774267,5472.2
74,rf0477,6.162853058302062,5438.9
75,rf0488,6.206537951347779,6728.0
76,rf0496,6.226584454070339,6795.7
77,rf0499,6.239389236660517,6929.4
78,rf0500,6.240308501577543,6943.8
79,rf0503,6.249927883749909,6936.1
80,rf0513,6.266717078489469,6804.3
81,rf0630,0.5019186097892906,6887.4
82,rf0795,6.2682465105129905,7078.4
83,rs0001,2.322526041723823,6422.3
84,rs0003,2.3332669724735213,6922.5
85,rs0010,2.359904362050384,5633.4
86,rs0012,2.3638385087173046,5351.8
87,rs0013,2.364535418687626,5621.4
88,rs0022,2.429073331103246,4858.4
89,rs0029,2.44311014161241,5114.4
90,rs0030,2.4433752571257883,5212.5
91,rs0046,2.4502565667676266,4785.0
92,rs0051,2.457511202336465,5017.0
93,rs0052,2.457522721509529,4844.2
94,rs0054,2.4599145207164623,4876.8
95,rs0062,2.4716932242393956,5035.1
96,rs0087,2.50531542148274,4647.4
97,rs0088,2.505308440165732,4536.5
98,rs0089,2.5070378869215335,4720.9
99,rs0090,2.5072408687135397,4707.7
100,rs0092,2.509154622238352,6792.5
101,rs0093,2.5127278348159603,5304.8
102,rs0094,2.513783235414641,5444.7
103,rs0095,2.5152226084487608,4705.4
104,rs0096,2.5158467381892744,4760.1
105,rs0097,2.5161715439630705,4674.3
106,rs0104,2.52278703995983,6452.2
107,rs0107,2.5233348988120308,6693.4
108,rs0113,2.5390976654184922,6422.5
109,rs0122,2.5506831609932306,5716.7
110,rs0124,2.552116425374969,5802.4
111,rs0127,2.5534318800321967,6323.8
112,rs0133,2.5583800629945257,5824.0
113,rs0134,2.5584404513866446,5801.1
114,rs0136,2.562263595113137,5825.5
115,rs0138,2.5638994922210325,4799.1
116,rs0140,2.5663246272166784,5969.1
117,rs0141,2.5663504580896084,5831.1
118,rs0143,2.568626716500059,6282.6
119,rs0145,2.5689998678941355,5855.2
120,rs0146,2.569973587083823,5979.9
121,rs0147,2.5700465418465566,5935.5
122,rs0150,2.575410985835486,5861.2
123,rs0156,2.581294316211034,5990.2
124,rs0159,2.583918767807258,5890.9
125,rs0163,2.588682120401801,6124.6
126,rs0167,2.590774246576166,5971.9
127,rs0168,2.59082538472325,6046.8
128,rs0175,2.604814896809685,6264.8
129,rs0181,2.627230509458899,6847.5
130,rs0183,2.6300223381303884,6268.4
131,rs0201,2.6443270566797343,6635.3
132,rs0203,2.644781540416954,6436.9
133,rs0206,2.6450721377374107,6543.2
134,rs0218,2.65188066714944,6682.9
135,rs0221,2.654135458010092,6394.6
136,rs0225,2.6657279349018386,6300.3
137,rs0226,2.6721877475293208,6257.4
138,rs0231,2.688486155683219,6280.0
139,rs0237,2.7021691879530034,6075.4
140,rs0240,2.7134900916131395,6259.9
141,rs0242,2.7154860501457194,6770.8
142,rs0243,2.7157392974201846,6292.6
143,rs0247,2.7224102948871574,6620.4
144,rs0256,2.728513711281381,6232.2
145,rs0259,2.7301349476235597,6303.8
146,rs0261,2.7329773908433572,6249.6
147,rs0262,2.734262302238675,6336.9
148,rs0264,2.7373351289197365,6318.9
149,rs0266,2.7376217119829134,6412.1
150,rs0267,2.7379496593493635,6541.2
151,rs0268,2.7379624002529024,6469.2
152,rs0273,2.7389743421532096,6330.0
153,rs0275,2.7413136069496575,6709.3
154,rs0276,2.742272490840702,6498.5
155,rs0282,2.7573659236790253,5962.9
156,rs0306,2.7969833269029696,6416.9
157,rs0315,2.811191179678829,6440.6
158,rs0316,2.8115311698171177,6383.7
159,rs0318,2.813512467583981,5493.9
160,rs0320,2.8148973863454394,5499.5
161,rs0323,2.8159845519365065,4744.3
162,rs0334,2.8270394674186385,4696.9
163,rs0337,2.8374119591632407,6428.7
164,rs0339,2.8394340976346015,5279.8
165,rs0341,2.843250783642863,4950.4
166,rs0344,2.8472797016881666,5555.5
167,rs0345,2.8487817320424322,5714.7
168,rs0349,2.854140416444831,5751.0
169,rs0350,2.857094037137981,6499.0
170,rs0354,2.86252794523114,5470.3
171,rs0358,2.8733039570988033,6475.4
172,rs0373,2.8939442208328887,6422.5
173,rs0386,2.907367548109976,6399.5
174,rs0391,2.919390772261115,6611.3
175,rs0392,2.9195560549412787,6397.8
176,rs0393,2.9233196829402806,5515.1
177,rs0406,2.9403869086296828,6032.4
178,rs0416,2.95098384971609,6973.8
179,rs0419,2.9553829520957424,5764.1
180,rs0421,2.956121400902261,5900.7
181,rs0424,2.959101376067116,6747.4
182,rs0425,2.959229832300063,6971.3
183,rs0429,2.9612163660546833,6941.0
184,rs0430,2.961351978137563,6744.7
185,rs0432,2.961582361598827,5991.9
186,rs0437,2.963402914541582,5832.4
187,rs0440,2.9646031774681783,6907.4
188,rs0444,2.968918329510808,6750.2
189,rs0452,2.975869626855652,6782.8
190,rs0460,2.9844168532685176,6801.4
191,rs0463,2.9856509755826037,6792.6
192,rs0468,2.993933435547943,6791.3
193,rs0472,2.9974633639601023,6196.4
194,rs0473,3.0005286857253792,6426.8
195,rs0477,3.003131320705953,6686.2
196,rs0485,3.0063294620273076,6420.6
197,rs0493,3.0115966911769014,5244.9
198,rs0495,3.014577189940532,5189.3
199,rs0503,3.0203948959362044,5717.9
200,rs0505,3.020989180546509,5752.9
201,rs0508,3.0233157044394168,5713.3
202,rs0516,3.03286614610633,5085.3
203,rs0517,3.033052198204592,6233.1
204,rs0519,3.0351951134601904,5776.9
205,rs0520,3.0353317727406224,5208.8
206,rs0528,3.049593905256219,5436.4
207,rs0532,3.052120443881406,5737.9
208,rs0536,3.0557046520333015,5879.0
209,rs0538,3.058059624793018,5947.5
210,rs0541,3.059399514059774,5957.9
211,rs0549,3.0669717995524763,5380.9
212,rs0554,3.0787066953111855,5911.6
213,rs0555,3.079495933198937,5846.8
214,rs0556,3.0803012281158075,6116.0
215,rs0560,3.0871999910501655,5840.8
216,rs0571,3.1077788191945803,5951.4
217,rs0573,3.1091466337293685,5796.5
218,rs0574,3.109843020100914,5975.5
219,rs0586,3.128676169927484,6024.0
220,rs0591,3.142900079732463,6037.1
221,rs0612,3.1519881836805217,6305.5
222,rs0650,3.1582270376247004,5466.9
223,rs0656,3.159006327135716,6525.7
224,rs0660,3.1597529789897196,5028.4
225,rs0679,3.1612883451326983,5841.7
226,rs0724,3.1700666531385298,5710.0
227,rs0731,3.1767868688904084,5739.3
228,rs0741,3.182945612221921,5689.5
229,rs0745,3.184776811673113,5779.3
230,rs0751,3.1877920424888586,5929.1
231,rs0768,3.1939143084390045,6133.3
232,rs0775,3.1983374963623334,6154.7
233,rs0779,3.2048011487141697,6013.8
234,rs0781,3.2059832602165454,6082.6
235,rs0788,3.217318999175323,6432.5
236,rs0797,3.2240156529823,6579.2
237,rs0798,3.2240249032273356,6476.1
238,rs0804,3.231790396668234,6250.3
239,rs0805,3.237211563857853,5252.7
240,rs0806,3.2376337590039106,6857.8
241,rs0808,3.2406643487170737,6812.2
242,rs0809,3.2411926598816523,6212.1
243,rs0812,3.242266037371629,6252.5
244,rs0815,3.2434242378632523,6846.7
245,rs0823,3.2456345228279786,6738.7
246,rs0833,3.25493450974723,5403.7
247,rs0839,3.269700693350803,6823.2
248,rs0842,3.2733733896957746,5132.8
249,rs0847,3.2764957837275923,5109.0
250,rs0868,3.29291531773158,4559.8
251,rs0869,3.2932169106263243,6639.1
252,rs0871,3.294466217304901,6721.0
253,rs0906,3.3391311127256134,5143.5
254,rs0909,3.3429066089635273,7038.2
255,rs0916,3.353087987155037,6949.7
256,rs0932,3.3919334312508242,6121.8
257,rs0933,3.392752514268785,6983.2
258,rs0944,3.4071247770601825,5485.6
259,rs0950,3.4228919069897743,6991.7
260,rs0957,3.4321465153484745,6298.0
261,rs0958,3.435308353821387,5720.6
262,rs0959,3.4361829383095617,5022.1
263,rs0960,3.439157153887885,5769.3
264,rs0967,3.4451609119818203,5846.8
265,rs0970,3.4484311354012824,5408.0
266,rs0978,3.456688462625393,5723.8
267,rs0981,3.4623312866300155,5911.7
268,rs0983,3.4668450571415232,5894.3
269,rs0984,3.4669574563453516,6344.2
270,rs0985,3.4674037370350863,6680.2
271,rs0991,3.471219550378722,5998.8
272,rs0995,3.4731038078391747,5906.9
273,rs0997,3.475804181257861,5924.9
274,rs1014,3.4874811320854033,6000.4
275,rs1016,3.4889735631287833,5829.0
276,rs1021,3.4928174762733764,6348.4
277,rs1023,3.4947394328456722,5963.0
278,rs1025,3.4967004847932133,5483.8
279,rs1029,3.500805324660978,6085.7
280,rs1030,3.5029075737450053,5830.8
281,rs1035,3.507484525175435,6638.8
282,rs1036,3.510164827307723,6352.8
283,rs1038,3.510703959513664,6942.1
284,rs1047,3.519285568912795,6920.0
285,rs1050,3.5201901730641034,6998.4
286,rs1052,3.5213935775833543,6856.0
287,rs1055,3.524729599915616,5614.6
288,rs1060,3.531398502987486,6952.2
289,rs1062,3.533200031841395,6354.6
290,rs1072,3.5404647903198962,6426.0
291,rs1074,3.5442554709223026,6928.9
292,rs1075,3.544843123281449,6636.1
293,rs1081,3.5472492341882487,6706.4
294,rs1082,3.5476878354292745,6354.3
295,rs1084,3.5497827541304434,5207.0
296,rs1091,3.551861964868344,6703.6
297,rs1098,3.5534313649317375,6868.1
298,rs1100,3.5541996588684652,6683.2
299,rs1102,3.5545982920696213,6819.1
300,rs1103,3.555452979804323,6794.7
301,rs1105,3.5564397889634005,6326.6
302,rs1106,3.5578875395779295,5171.9
303,rs1109,3.559037013423293,6910.6
304,rs1110,3.5592202729947524,6586.5
305,rs1111,3.5596133211423013,6453.5
306,rs1112,3.560367826977938,6823.6
307,rs1116,3.562010181804066,6814.3
308,rs1117,3.5631984019588225,6795.3
309,rs1118,3.5631926423722917,6621.9
310,rs1121,3.5641087656966635,7011.5
311,rs1126,3.565940488746631,5338.4
312,rs1131,3.5669684876760557,6875.3
313,rs1137,3.569666941232564,6628.6
314,rs1143,3.571309470591616,5316.8
315,rs1150,3.573894128680894,6967.8
316,rs1152,3.5745224472116126,6752.7
317,rs1154,3.5755502716081122,6847.5
318,rs1159,3.5775261588542944,6858.3
319,rs1163,3.579153503848854,6972.9
320,rs1168,3.5799012029004085,6820.3
321,rs1169,3.5799875966983823,6723.3
322,rs1178,3.5822155094885533,6899.0
323,rs1179,3.5837435452486743,7051.8
324,rs1185,3.586567313445476,5104.7
325,rs1188,3.587392156049968,6874.4
326,rs1197,3.5939380134095735,6794.4
327,rs1198,3.5942858575294956,6950.4
328,rs1200,3.595417878082339,6908.0
329,rs1209,3.606256372737224,5295.6
330,rs1212,3.608039924699837,7063.1
331,rs1214,3.6091389585298175,6947.2
332,rs1220,3.6128455142622777,6954.3
333,rs1248,3.6377044133313583,4594.5
334,rs1258,3.7024796905252497,5222.4
335,rs1259,3.7034982646767136,5225.0
336,rs1264,3.7211332459717896,5297.9
337,rs1266,3.7315366300441526,5720.1
338,rs1267,3.732367581301027,5751.6
339,rs1270,3.7711840529312313,6151.3
340,rs1276,3.825325737124422,6762.7
341,rs1284,3.902193178974906,6524.0
342,rs1290,3.911457561177417,6549.6
343,rs1291,3.9135472438908296,6541.3
344,rs1293,3.9188677055826098,6454.3
345,rs1296,3.973296321904828,6472.7
346,rs1297,4.030689205428635,6275.6
347,rs1337,3.158624972694155,7188.5
348,rs1359,3.57294030624468,7082.7
349,rs1437,2.9366534748267408,6526.9
350,rf0315,0.5831148696104484,6063.4
351,rs0053,2.459205567974302,4940.3
352,rs0121,2.548936610010761,5803.1
