agntosf,ambigagn,composite,defagn,defliner,defseyf,defstarform,galname,sftoagn,sftoagn1,sftoagn2
False,False,False,False,False,False,True,rs1100,False,False,False
False,False,False,True,False,True,False,rs1214,False,False,False
False,False,False,False,False,False,True,rs1209,False,False,False
False,False,True,False,False,False,False,rs1197,False,False,False
False,False,False,False,False,False,True,rs1198,False,False,False
False,False,False,False,False,False,True,rs1169,False,False,False
False,False,False,False,False,False,True,rs1359,False,False,False
False,False,False,False,False,False,True,rs1154,False,False,False
False,False,True,False,False,False,False,rs1168,False,False,False
False,False,False,False,False,False,True,rs1179,False,False,False
False,False,False,False,False,False,True,rs1220,False,False,False
False,False,False,False,False,False,True,rf0015,False,False,False
False,False,False,False,False,False,True,rf0419,False,False,False
False,False,False,False,False,False,True,rs0003,False,False,False
False,False,False,True,False,True,False,rs1284,False,False,False
False,False,False,False,False,False,True,rs0833,False,False,False
False,False,False,False,False,False,True,rs0815,False,False,False
False,False,False,False,False,False,False,rs0323,True,False,True
False,False,False,False,False,False,True,rs0574,False,False,False
False,False,False,False,False,False,True,rs1240,False,False,False
False,False,False,False,False,False,True,rf0031,False,False,False
False,False,False,False,False,False,True,rf0180,False,False,False
False,False,False,False,False,False,True,rf0263,False,False,False
False,False,False,True,False,True,False,rf0324,False,False,False
False,False,False,False,False,False,True,rf0339,False,False,False
False,False,False,True,False,True,False,rf0372,False,False,False
False,False,False,True,True,False,False,rf0375,False,False,False
False,False,False,False,False,False,True,rs0146,False,False,False
False,False,False,True,True,False,False,rs0196,False,False,False
False,False,False,True,True,False,False,rs0612,False,False,False
False,False,True,False,False,False,False,rs0650,False,False,False
False,False,False,False,False,False,True,rs0679,False,False,False
False,False,False,False,False,False,True,rs0781,False,False,False
False,False,True,False,False,False,False,rs0817,False,False,False
False,False,False,False,False,False,True,rs0823,False,False,False
False,False,False,False,False,False,True,rs0868,False,False,False
False,False,False,False,False,False,True,rs0984,False,False,False
False,False,False,False,False,False,True,rs0991,False,False,False
False,False,False,False,False,False,True,rs1014,False,False,False
False,False,False,False,False,False,True,rs1121,False,False,False
False,False,False,False,False,False,True,rs1276,False,False,False
False,False,False,False,False,False,True,rf0474,False,False,False
False,False,False,False,False,False,True,rf0428,False,False,False
