,name,rarad,vlg
93,rf0259,0.45839365871622617,5480.7
94,rf0263,0.4734638961287889,5482.8
95,rf0264,0.4804829297019018,5369.9
96,rf0267,0.49736689581984456,4885.7
97,rf0268,0.49800341739804693,4832.6
98,rf0276,0.5000678451971835,5768.8
99,rf0283,0.5043936786548363,6807.7
100,rf0284,0.5069144926000768,4523.8
101,rf0287,0.5108969674339849,6756.2
102,rf0292,0.5200638555444796,5882.7
103,rf0294,0.5331865673112045,5995.3
104,rf0298,0.5444849038641123,6064.9
105,rf0299,0.5445459729346395,5951.4
106,rf0300,0.5467460302699485,5989.5
107,rf0302,0.5528736892874828,6047.7
108,rf0303,0.5541344104193684,5993.8
109,rf0305,0.5620130884622587,6165.4
110,rf0306,0.5670131251566646,6157.8
111,rf0309,0.5720618390839086,5967.1
112,rf0314,0.5799979210058969,6279.2
113,rf0315,0.5831148696104484,6063.4
114,rf0316,0.5848183982268575,6064.1
115,rf0318,0.5968788327976485,6205.0
116,rf0321,0.6064908845871568,6206.4
117,rf0324,0.6371373129091431,6962.7
118,rf0329,0.6497518022509798,6102.7
119,rf0331,0.6526008428153502,6478.2
120,rf0333,0.6537376630236368,6761.7
121,rf0335,0.6580817177186805,5936.7
122,rf0336,0.6598275356628656,6634.2
123,rf0338,0.6613090758517134,6244.0
124,rf0339,0.6616049266132189,6153.4
125,rf0342,0.662017836607656,6368.0
126,rf0343,0.662101664771629,6004.2
127,rf0344,0.6625279439881361,5934.7
128,rf0348,0.663195637146779,6581.2
129,rf0351,0.664644016079839,6567.0
130,rf0354,0.6654094127700086,6239.1
131,rf0358,0.6660043780587209,6577.4
132,rf0363,0.666677813350603,6885.6
133,rf0364,0.6667887115712748,6738.6
134,rf0366,0.6668729935208535,6146.6
135,rf0372,0.6676798592340505,6735.4
136,rf0374,0.6679211510031388,6521.4
137,rf0375,0.6698855365295509,6316.8
138,rf0376,0.6713143677749885,6596.3
139,rf0377,0.6713446492375107,6735.5
140,rf0378,0.6716811487172952,6618.6
141,rf0379,0.6749359957860468,6384.5
142,rf0381,0.6872970458672014,6826.5
143,rf0383,0.6945375966289774,6184.9
144,rf0385,0.7050385795131116,6563.2
145,rf0386,0.7078539177696261,6647.4
146,rf0387,0.7079085989350911,6723.3
147,rf0388,0.7156951585000609,6819.0
148,rf0389,0.7167781003943384,6652.4
149,rf0391,0.724653095792507,6953.5
150,rf0395,0.7307463543704845,6605.3
151,rf0396,0.7358513551661053,6530.2
152,rf0397,0.7367347012071247,6498.1
153,rf0398,0.7370183172105739,6927.3
154,rf0399,0.7399780989159833,6589.7
155,rf0400,0.7403800133361326,6605.4
156,rf0401,0.7418209222599941,6371.1
157,rf0403,0.7425981697357846,6386.1
158,rf0415,0.7671394363342948,5045.3
159,rf0417,0.7699230270517153,6885.0
160,rf0419,5.7675925313931105,5372.7
161,rf0425,5.811896667257435,5040.7
162,rf0427,5.8419746243887545,4996.9
163,rf0428,5.86990076508529,4948.8
164,rf0430,5.883896560357032,6968.7
165,rf0432,5.91061231521731,4860.3
166,rf0433,5.922722107699347,5021.7
167,rf0434,5.937630710169882,5027.1
168,rf0435,5.95335036714382,5040.8
169,rf0439,5.96753169091505,4904.6
170,rf0441,5.975917125306257,5163.3
171,rf0448,5.990734796122763,5205.8
172,rf0450,5.991169906705285,5089.8
173,rf0452,6.009842311707747,5131.6
174,rf0455,6.039140804795125,5079.1
175,rf0460,6.061949640124813,4941.2
176,rf0463,6.084885884489896,4569.5
177,rf0466,6.129354953968535,5659.9
178,rf0473,6.158340858586881,5258.6
179,rf0474,6.160997598774267,5472.2
180,rf0476,6.162261042619785,5492.1
181,rf0477,6.162853058302062,5438.9
182,rf0480,6.165327760648464,5407.7
183,rf0482,6.178212653851316,6865.1
184,rf0485,6.199150845288713,5885.4
185,rf0488,6.206537951347779,6728.0
186,rf0496,6.226584454070339,6795.7
187,rf0499,6.239389236660517,6929.4
188,rf0500,6.240308501577543,6943.8
189,rf0503,6.249927883749909,6936.1
190,rf0506,6.261955645757103,6979.0
191,rf0507,6.264051262589972,6844.9
192,rf0510,6.266296628672663,6820.6
193,rf0513,6.266717078489469,6804.3
194,rf0630,0.5019186097892906,6887.4
195,rf0644,0.5286491301350399,5770.5
196,rf0684,0.6598621629952249,7093.0
197,rf0693,0.6655395968789148,6428.7
198,rf0713,0.7310030399435753,6292.5
199,rf0716,0.7355438456051964,7051.5
200,rf0730,0.7472216865506578,7066.2
201,rf0795,6.2682465105129905,7078.4
202,rs0001,2.322526041723823,6422.3
203,rs0002,2.3280299375199873,6009.6
204,rs0003,2.3332669724735213,6922.5
205,rs0010,2.359904362050384,5633.4
206,rs0011,2.3608246741649603,6947.3
207,rs0012,2.3638385087173046,5351.8
208,rs0013,2.364535418687626,5621.4
209,rs0016,2.3807620938092673,5457.6
210,rs0017,2.3870835018270657,6995.2
211,rs0019,2.3950544205209243,4726.2
212,rs0020,2.39876621224114,4769.7
213,rs0022,2.429073331103246,4858.4
214,rs0029,2.44311014161241,5114.4
215,rs0030,2.4433752571257883,5212.5
216,rs0034,2.4450598489198136,5114.9
217,rs0038,2.4458805027341013,4976.5
218,rs0041,2.446253130529402,4972.8
219,rs0042,2.446816697344871,6944.1
220,rs0044,2.4485726731053026,4725.5
221,rs0045,2.4497231941482167,4892.5
222,rs0046,2.4502565667676266,4785.0
223,rs0047,2.4510182284531967,5787.4
224,rs0048,2.4537468762057646,5117.1
225,rs0050,2.457133164020485,4996.7
226,rs0051,2.457511202336465,5017.0
227,rs0052,2.457522721509529,4844.2
228,rs0053,2.459205567974302,4940.3
229,rs0054,2.4599145207164623,4876.8
230,rs0062,2.4716932242393956,5035.1
231,rs0063,2.4728929635672174,4900.5
232,rs0064,2.476099482468981,5143.8
233,rs0068,2.4805589732407523,6730.8
234,rs0070,2.4845913819445595,5695.5
235,rs0071,2.4846369350380373,6599.3
236,rs0077,2.488193741520676,5154.9
237,rs0082,2.496780761440488,6965.6
238,rs0083,2.4974959973679556,5037.5
239,rs0084,2.5040086934717722,6732.0
240,rs0085,2.5045795906700996,4716.3
241,rs0086,2.504845578848103,6832.0
242,rs0087,2.50531542148274,4647.4
243,rs0088,2.505308440165732,4536.5
244,rs0089,2.5070378869215335,4720.9
245,rs0090,2.5072408687135397,4707.7
246,rs0092,2.509154622238352,6792.5
247,rs0093,2.5127278348159603,5304.8
248,rs0094,2.513783235414641,5444.7
249,rs0095,2.5152226084487608,4705.4
250,rs0096,2.5158467381892744,4760.1
251,rs0097,2.5161715439630705,4674.3
252,rs0098,2.516235772079544,5491.5
253,rs0099,2.5176278466909343,6712.0
254,rs0103,2.521818556757898,6555.7
255,rs0104,2.52278703995983,6452.2
256,rs0105,2.52308514219607,6918.6
257,rs0107,2.5233348988120308,6693.4
258,rs0109,2.5242325216463315,6829.1
259,rs0111,2.526428669444116,5537.0
260,rs0113,2.5390976654184922,6422.5
261,rs0118,2.5444355804027916,5705.2
262,rs0120,2.548862782583401,7022.2
263,rs0121,2.548936610010761,5803.1
264,rs0122,2.5506831609932306,5716.7
265,rs0123,2.551886041913705,6184.4
266,rs0124,2.552116425374969,5802.4
267,rs0127,2.5534318800321967,6323.8
268,rs0128,2.555121358748127,5791.5
269,rs0129,2.5568192150444666,5760.3
270,rs0130,2.5570672263311756,5947.3
271,rs0132,2.557443170252055,5890.8
272,rs0133,2.5583800629945257,5824.0
273,rs0134,2.5584404513866446,5801.1
274,rs0135,2.561264917715147,5883.1
275,rs0136,2.562263595113137,5825.5
276,rs0138,2.5638994922210325,4799.1
277,rs0140,2.5663246272166784,5969.1
278,rs0141,2.5663504580896084,5831.1
279,rs0143,2.568626716500059,6282.6
280,rs0145,2.5689998678941355,5855.2
281,rs0146,2.569973587083823,5979.9
282,rs0147,2.5700465418465566,5935.5
283,rs0148,2.5706329724752264,5942.0
284,rs0149,2.570965457697732,5803.0
285,rs0150,2.575410985835486,5861.2
286,rs0153,2.5786609634356243,4887.7
287,rs0156,2.581294316211034,5990.2
288,rs0159,2.583918767807258,5890.9
289,rs0160,2.584904180702934,4861.3
290,rs0163,2.588682120401801,6124.6
291,rs0166,2.5906379363615852,6105.3
292,rs0167,2.590774246576166,5971.9
293,rs0168,2.59082538472325,6046.8
294,rs0172,2.5995415590077102,4974.8
295,rs0174,2.6046211652627136,6159.9
296,rs0175,2.604814896809685,6264.8
297,rs0179,2.620752196341346,6837.5
298,rs0180,2.6216634327438126,6235.3
299,rs0181,2.627230509458899,6847.5
300,rs0182,2.6275366402096982,6236.3
301,rs0183,2.6300223381303884,6268.4
302,rs0184,2.6358339354736797,6247.7
303,rs0185,2.6368273768839146,6380.2
304,rs0188,2.640762919814236,6545.7
305,rs0189,2.6408686867669076,6571.9
306,rs0192,2.6415964890649892,6894.1
307,rs0193,2.6418221601372722,6681.4
308,rs0194,2.642130036217324,5947.4
309,rs0195,2.6423537874274285,6938.2
310,rs0196,2.6434330990368626,6048.5
311,rs0201,2.6443270566797343,6635.3
312,rs0202,2.644399836909542,7041.5
313,rs0203,2.644781540416954,6436.9
314,rs0206,2.6450721377374107,6543.2
315,rs0209,2.6456397188101595,6615.6
316,rs0210,2.646456358367168,6542.0
317,rs0211,2.6468713976632916,6195.7
318,rs0212,2.6491624913723846,6622.9
319,rs0214,2.6495309303774808,6405.9
320,rs0218,2.65188066714944,6682.9
321,rs0221,2.654135458010092,6394.6
322,rs0222,2.663656927211422,6313.9
323,rs0225,2.6657279349018386,6300.3
324,rs0226,2.6721877475293208,6257.4
325,rs0227,2.678537953479776,6042.9
326,rs0231,2.688486155683219,6280.0
327,rs0237,2.7021691879530034,6075.4
328,rs0239,2.7133736781520326,6230.3
329,rs0240,2.7134900916131395,6259.9
330,rs0242,2.7154860501457194,6770.8
331,rs0243,2.7157392974201846,6292.6
332,rs0244,2.715753958185901,6662.0
333,rs0247,2.7224102948871574,6620.4
334,rs0250,2.7232698695437643,6830.9
335,rs0255,2.728180527927176,6635.2
336,rs0256,2.728513711281381,6232.2
337,rs0257,2.7290996183112752,6599.2
338,rs0259,2.7301349476235597,6303.8
339,rs0260,2.732078720811505,6690.5
340,rs0261,2.7329773908433572,6249.6
341,rs0262,2.734262302238675,6336.9
342,rs0263,2.73459810358676,6321.0
343,rs0264,2.7373351289197365,6318.9
344,rs0266,2.7376217119829134,6412.1
345,rs0267,2.7379496593493635,6541.2
346,rs0268,2.7379624002529024,6469.2
347,rs0269,2.7380318643571324,6608.3
348,rs0270,2.7382409548015216,6736.3
349,rs0271,2.7387572231942614,6539.0
350,rs0273,2.7389743421532096,6330.0
351,rs0274,2.739478742307036,6540.8
352,rs0275,2.7413136069496575,6709.3
353,rs0276,2.742272490840702,6498.5
354,rs0280,2.74722835325174,6573.6
355,rs0282,2.7573659236790253,5962.9
356,rs0283,2.7595763831766758,6415.9
357,rs0289,2.7725342311422576,5493.8
358,rs0290,2.7730545137922773,6389.4
359,rs0297,2.7832886009271958,6181.8
360,rs0303,2.7905179292218816,6374.6
361,rs0306,2.7969833269029696,6416.9
362,rs0308,2.8007745311041523,5449.8
363,rs0313,2.8084525835495255,5590.4
364,rs0314,2.8098586207949308,5665.1
365,rs0315,2.811191179678829,6440.6
366,rs0316,2.8115311698171177,6383.7
367,rs0318,2.813512467583981,5493.9
368,rs0320,2.8148973863454394,5499.5
369,rs0323,2.8159845519365065,4744.3
370,rs0328,2.8185995787547697,6534.4
371,rs0331,2.8215315573651947,6550.3
372,rs0332,2.8221071669525024,6476.0
373,rs0334,2.8270394674186385,4696.9
374,rs0336,2.8341010695722075,5631.4
375,rs0337,2.8374119591632407,6428.7
376,rs0339,2.8394340976346015,5279.8
377,rs0341,2.843250783642863,4950.4
378,rs0343,2.844345628682639,5412.4
379,rs0344,2.8472797016881666,5555.5
380,rs0345,2.8487817320424322,5714.7
381,rs0347,2.849525940435484,5643.3
382,rs0349,2.854140416444831,5751.0
383,rs0350,2.857094037137981,6499.0
384,rs0354,2.86252794523114,5470.3
385,rs0358,2.8733039570988033,6475.4
386,rs0363,2.8824589071572144,6703.4
387,rs0365,2.8850475795037727,6407.0
388,rs0371,2.8908837859895162,6452.6
389,rs0372,2.8931837808777945,6566.3
390,rs0373,2.8939442208328887,6422.5
391,rs0374,2.898171059215368,5941.4
392,rs0376,2.9026928582414353,6282.3
393,rs0377,2.90402297366438,6185.4
394,rs0378,2.904524406758478,6627.2
395,rs0382,2.9061414543104505,6255.6
396,rs0384,2.906977641555081,6283.2
397,rs0386,2.907367548109976,6399.5
398,rs0389,2.911795448422286,6717.6
399,rs0390,2.917168619057476,6754.3
400,rs0391,2.919390772261115,6611.3
401,rs0392,2.9195560549412787,6397.8
402,rs0393,2.9233196829402806,5515.1
403,rs0396,2.926685375869826,5641.3
404,rs0401,2.933732142724752,6576.5
405,rs0406,2.9403869086296828,6032.4
406,rs0409,2.942646760945164,6935.0
407,rs0410,2.9430291625842764,6921.7
408,rs0416,2.95098384971609,6973.8
409,rs0418,2.953189422291836,5987.9
410,rs0419,2.9553829520957424,5764.1
411,rs0420,2.955456081391401,6680.4
412,rs0421,2.956121400902261,5900.7
413,rs0423,2.9583782861580152,6930.2
414,rs0424,2.959101376067116,6747.4
415,rs0425,2.959229832300063,6971.3
416,rs0427,2.960406707814683,6687.7
417,rs0429,2.9612163660546833,6941.0
418,rs0430,2.961351978137563,6744.7
419,rs0432,2.961582361598827,5991.9
420,rs0433,2.962374915612157,5615.7
421,rs0435,2.9630658914630206,6694.4
422,rs0437,2.963402914541582,5832.4
423,rs0440,2.9646031774681783,6907.4
424,rs0444,2.968918329510808,6750.2
425,rs0449,2.9733738060253003,6751.3
426,rs0451,2.9738155488589797,6968.8
427,rs0452,2.975869626855652,6782.8
428,rs0453,2.9763768195362816,6111.7
429,rs0454,2.977713567210384,6859.6
430,rs0456,2.9788485548229557,6998.4
431,rs0458,2.9838321679690996,5819.5
432,rs0460,2.9844168532685176,6801.4
433,rs0463,2.9856509755826037,6792.6
434,rs0467,2.993836918840308,5894.0
435,rs0468,2.993933435547943,6791.3
436,rs0469,2.994546046115393,6758.1
437,rs0470,2.9962777617992216,5776.9
438,rs0472,2.9974633639601023,6196.4
439,rs0473,3.0005286857253792,6426.8
440,rs0476,3.003009845790014,6695.3
441,rs0477,3.003131320705953,6686.2
442,rs0480,3.00421307577634,5809.0
443,rs0485,3.0063294620273076,6420.6
444,rs0491,3.0090430999483084,6636.0
445,rs0492,3.0098185497349697,4904.0
446,rs0493,3.0115966911769014,5244.9
447,rs0494,3.0134268434305413,6514.0
448,rs0495,3.014577189940532,5189.3
449,rs0496,3.014817870844381,4984.2
450,rs0502,3.020174809917528,5696.5
451,rs0503,3.0203948959362044,5717.9
452,rs0505,3.020989180546509,5752.9
453,rs0508,3.0233157044394168,5713.3
454,rs0516,3.03286614610633,5085.3
455,rs0517,3.033052198204592,6233.1
456,rs0519,3.0351951134601904,5776.9
457,rs0520,3.0353317727406224,5208.8
458,rs0521,3.0388601303564546,6574.8
459,rs0522,3.0408180407113408,6634.6
460,rs0524,3.04398110091473,5549.7
461,rs0528,3.049593905256219,5436.4
462,rs0531,3.05191414596382,5598.3
463,rs0532,3.052120443881406,5737.9
464,rs0534,3.0551871619100854,6789.1
465,rs0536,3.0557046520333015,5879.0
466,rs0537,3.057942687733134,5817.1
467,rs0538,3.058059624793018,5947.5
468,rs0541,3.059399514059774,5957.9
469,rs0543,3.061851003527125,6740.7
470,rs0545,3.062391706529393,5829.2
471,rs0548,3.0663122396281475,5346.3
472,rs0549,3.0669717995524763,5380.9
473,rs0553,3.0700831980100074,6166.5
474,rs0554,3.0787066953111855,5911.6
475,rs0555,3.079495933198937,5846.8
476,rs0556,3.0803012281158075,6116.0
477,rs0560,3.0871999910501655,5840.8
478,rs0562,3.0919813205360036,5592.4
479,rs0564,3.0932498258363537,5903.2
480,rs0568,3.104649792911605,5147.4
481,rs0570,3.1075014863764383,5180.8
482,rs0571,3.1077788191945803,5951.4
483,rs0572,3.108395618552235,6613.3
484,rs0573,3.1091466337293685,5796.5
485,rs0574,3.109843020100914,5975.5
486,rs0578,3.1191445778164923,5916.6
487,rs0579,3.119632397342425,6698.6
488,rs0582,3.1260388028947954,6607.8
489,rs0585,3.1282590362362575,5778.2
490,rs0586,3.128676169927484,6024.0
491,rs0587,3.1302108379387623,5930.5
492,rs0588,3.1310494686443455,5764.6
493,rs0591,3.142900079732463,6037.1
494,rs0598,3.1474295582072376,6163.6
495,rs0599,3.147618053766453,5400.2
496,rs0609,3.1510137663591333,5974.2
497,rs0612,3.1519881836805217,6305.5
498,rs0615,3.1525601280764004,6327.9
499,rs0617,3.1527875444779356,5966.6
500,rs0626,3.154751214419354,5635.8
501,rs0636,3.1570203169798714,5695.4
502,rs0640,3.1573178956173367,5514.9
503,rs0641,3.157369557363196,5664.3
504,rs0644,3.157522622738596,6043.7
505,rs0650,3.1582270376247004,5466.9
506,rs0656,3.159006327135716,6525.7
507,rs0660,3.1597529789897196,5028.4
508,rs0667,3.1603038049016483,5566.8
509,rs0672,3.1608766219621534,6845.9
510,rs0677,3.1612173102321424,5892.1
511,rs0679,3.1612883451326983,5841.7
512,rs0688,3.161811420309521,6970.6
513,rs0691,3.162089800325214,5962.9
514,rs0696,3.1630169192238737,6247.4
515,rs0698,3.163182376436963,5927.6
516,rs0708,3.1649273566231075,6392.0
517,rs0713,3.1657336987375286,6357.2
518,rs0720,3.1677589788015426,5698.8
519,rs0724,3.1700666531385298,5710.0
520,rs0731,3.1767868688904084,5739.3
521,rs0733,3.1787690393218986,6057.4
522,rs0741,3.182945612221921,5689.5
523,rs0743,3.1836723673224507,5693.3
524,rs0744,3.183847947445202,6297.1
525,rs0745,3.184776811673113,5779.3
526,rs0751,3.1877920424888586,5929.1
527,rs0752,3.187934286822896,6378.3
528,rs0754,3.1884484608205335,6147.6
529,rs0763,3.191666673428286,5962.1
530,rs0767,3.193776951026872,6130.8
531,rs0768,3.1939143084390045,6133.3
532,rs0769,3.1946225630494633,5943.2
533,rs0771,3.1961961519030613,6187.8
534,rs0774,3.1973259035278776,5993.0
535,rs0775,3.1983374963623334,6154.7
536,rs0777,3.202839922233703,5719.1
537,rs0779,3.2048011487141697,6013.8
538,rs0781,3.2059832602165454,6082.6
539,rs0785,3.2113025001778484,6293.5
540,rs0786,3.213834100257866,5668.8
541,rs0788,3.217318999175323,6432.5
542,rs0793,3.2223177966859597,5620.2
543,rs0797,3.2240156529823,6579.2
544,rs0798,3.2240249032273356,6476.1
545,rs0802,3.2270924939206407,6257.5
546,rs0804,3.231790396668234,6250.3
547,rs0805,3.237211563857853,5252.7
548,rs0806,3.2376337590039106,6857.8
549,rs0808,3.2406643487170737,6812.2
550,rs0809,3.2411926598816523,6212.1
551,rs0810,3.2416049066509736,6232.3
552,rs0811,3.2416419076311165,6965.5
553,rs0812,3.242266037371629,6252.5
554,rs0815,3.2434242378632523,6846.7
555,rs0823,3.2456345228279786,6738.7
556,rs0829,3.2511696600177533,6785.2
557,rs0830,3.2538194188881304,5257.9
558,rs0831,3.254064463115111,5267.7
559,rs0833,3.25493450974723,5403.7
560,rs0834,3.256087125185247,6663.0
561,rs0836,3.2657400176792524,6750.0
562,rs0839,3.269700693350803,6823.2
563,rs0842,3.2733733896957746,5132.8
564,rs0843,3.2751628757778444,6828.2
565,rs0845,3.2760838860241215,6725.9
566,rs0846,3.27627517411014,6844.1
567,rs0847,3.2764957837275923,5109.0
568,rs0850,3.277394104693594,6288.0
569,rs0853,3.27835368671634,5117.8
570,rs0856,3.2786929787229275,6343.4
571,rs0866,3.2848377594204248,4870.4
572,rs0868,3.29291531773158,4559.8
573,rs0869,3.2932169106263243,6639.1
574,rs0871,3.294466217304901,6721.0
575,rs0872,3.3053036647622354,6234.9
576,rs0875,3.305689382526926,4994.8
577,rs0880,3.31001169041949,5081.8
578,rs0887,3.3125890181259097,4971.5
579,rs0891,3.315088155081841,4673.6
580,rs0896,3.320024644338181,6765.8
581,rs0897,3.320297788366118,6808.7
582,rs0899,3.321083535595367,6939.9
583,rs0901,3.3220565566533535,4689.0
584,rs0905,3.335678851465169,5303.9
585,rs0906,3.3391311127256134,5143.5
586,rs0907,3.340639949863963,6951.9
587,rs0909,3.3429066089635273,7038.2
588,rs0910,3.3472624271777303,5433.8
589,rs0916,3.353087987155037,6949.7
590,rs0919,3.355379604462905,6122.3
591,rs0921,3.3579712438691915,6974.2
592,rs0922,3.366347078949512,6882.9
593,rs0923,3.366932462380632,5125.9
594,rs0927,3.3776016600980725,6694.8
595,rs0931,3.385709238072362,6872.2
596,rs0932,3.3919334312508242,6121.8
597,rs0933,3.392752514268785,6983.2
598,rs0935,3.394159424178818,6981.6
599,rs0943,3.404584450333905,6057.7
600,rs0944,3.4071247770601825,5485.6
601,rs0945,3.407753619189676,6883.3
602,rs0946,3.4095752193299833,6976.2
603,rs0948,3.413875536073972,6937.5
604,rs0950,3.4228919069897743,6991.7
605,rs0953,3.429434971822576,6430.8
606,rs0954,3.4294737181319705,6919.5
607,rs0957,3.4321465153484745,6298.0
608,rs0958,3.435308353821387,5720.6
609,rs0959,3.4361829383095617,5022.1
610,rs0960,3.439157153887885,5769.3
611,rs0967,3.4451609119818203,5846.8
612,rs0970,3.4484311354012824,5408.0
613,rs0974,3.45411305478115,5518.6
614,rs0978,3.456688462625393,5723.8
615,rs0979,3.4569308888584946,5869.5
616,rs0980,3.458831901479767,6302.6
617,rs0981,3.4623312866300155,5911.7
618,rs0982,3.4660167238785267,5948.7
619,rs0983,3.4668450571415232,5894.3
620,rs0984,3.4669574563453516,6344.2
621,rs0985,3.4674037370350863,6680.2
622,rs0989,3.4692722865322723,6436.6
623,rs0991,3.471219550378722,5998.8
624,rs0995,3.4731038078391747,5906.9
625,rs0997,3.475804181257861,5924.9
626,rs1000,3.4802875830403837,6367.3
627,rs1002,3.4812990013419145,6008.0
628,rs1003,3.48167180367014,5817.7
629,rs1004,3.4817503434864796,6097.9
630,rs1009,3.483764627976207,6212.9
631,rs1010,3.4844439101210827,6017.1
632,rs1014,3.4874811320854033,6000.4
633,rs1016,3.4889735631287833,5829.0
634,rs1017,3.4892603207248865,6475.6
635,rs1020,3.491066911033626,5847.6
636,rs1021,3.4928174762733764,6348.4
637,rs1023,3.4947394328456722,5963.0
638,rs1025,3.4967004847932133,5483.8
639,rs1029,3.500805324660978,6085.7
640,rs1030,3.5029075737450053,5830.8
641,rs1031,3.5032280161956715,6442.4
642,rs1032,3.505217342477095,6139.7
643,rs1034,3.506679230258565,6927.1
644,rs1035,3.507484525175435,6638.8
645,rs1036,3.510164827307723,6352.8
646,rs1038,3.510703959513664,6942.1
647,rs1040,3.51159704449191,6499.0
648,rs1043,3.513394908154389,6877.9
649,rs1045,3.515500996962771,6326.5
650,rs1047,3.519285568912795,6920.0
651,rs1048,3.5192874887749728,6513.1
652,rs1049,3.5196554041812926,6624.6
653,rs1050,3.5201901730641034,6998.4
654,rs1052,3.5213935775833543,6856.0
655,rs1054,3.5241358389040878,5429.0
656,rs1055,3.524729599915616,5614.6
657,rs1057,3.5267386484175867,6238.5
658,rs1059,3.5309270895565223,6725.4
659,rs1060,3.531398502987486,6952.2
660,rs1062,3.533200031841395,6354.6
661,rs1065,3.5336173400655464,6360.5
662,rs1068,3.5345737804956396,6385.3
663,rs1072,3.5404647903198962,6426.0
664,rs1073,3.542794281272533,6562.0
665,rs1074,3.5442554709223026,6928.9
666,rs1075,3.544843123281449,6636.1
667,rs1076,3.5452867859773054,6517.2
668,rs1079,3.546265566621824,6529.3
669,rs1080,3.547095645214073,6388.1
670,rs1081,3.5472492341882487,6706.4
671,rs1082,3.5476878354292745,6354.3
672,rs1084,3.5497827541304434,5207.0
673,rs1087,3.551001343014186,6581.8
674,rs1091,3.551861964868344,6703.6
675,rs1092,3.5520083979925863,6799.2
676,rs1098,3.5534313649317375,6868.1
