name,name,name.1,exth,modelg_r,extj,extk,e_uhmag,exti,ukmag,extg,2kmag,nuvmag,extz,dedeg,e_zmag,e_ukmag,e_uymag,extu,radeg,extr,e_2kmag,2jmag,r50,gmag,uymag,rmag,modelg_i,modelg_j,dgr,2hmag,imag,b_a,extnuv,r90,e_2hmag,e_imag,modelu_j,modelu_k,modelu_i,modelu_r,logmstar,e_uvm2mag,grpcz,uvm2mag,e_rmag,absrmag,modelg_k,zmag,extuvm2,exty,e_umag,cz,e_nuvmag,e_2jmag,e_gmag,uhmag,umag,fl_insample,sdss_dr10_objid,flux_ratio_2c,r50_deconv1,sdss_dr12_specid,b_a_deconv1,dist2d_nn2,dist2d_nn3,dist2d_nn1,f_b,f_a,r50_deconv2c,r50_deconv2e,sdss_dr7_objid,b_a_innerdisk,sdss_dr7_specid,b_a_deconv2e,sdss_dr10_specid,b_a_deconv2c,sdss_dr12_objid,vdisp,logmstar_84,vrot,sfr_nuv,mu_delta,logmgas,sfr_nuv_wise,logmstar_16,ccr_star,ccr_bary,econame,ccr_lum,morph,morphel,mhi,ehiasym,ew20,emhi_corr_sys,w20,eb_a_innerdisk,ew50,eb_a,peaksnhi,confused,limflag,mhi_corr,hitelescope,emhi,emhi_corr_rand,w50,hiasym,grpn,grprproj_stack,grpabsrmag,logmh_dyn,grpsig,logmh_s,fc,logmh,ccr,grprproj,grpnassoc,grpmb,grp,grpms,logmh_dyn_stack,grpsig_stack,logmh_dyn_smooth,meanfsmgr,meanfsmgre15,logmstare15,kin_slit_flag,kin_done_hi,kin_done_blue,kin_done_red,kin_blue_code,kin_ifu_flag,kin_red_code,modelg_jcorr,modelu_icorr,modelu_jcorr,modelg_kcorr,absrmagcorr,modelu_kcorr,modelg_rcorr,modelu_rcorr,modelg_icorr,fuvmag,extfuv,e_fuvmag,centralout,logmbary_pc,NAME,oii_3726_flux,oii_3726_flux_err,oii_3729_flux,oii_3729_flux_err,neiii_3869_flux,neiii_3869_flux_err,h_delta_flux,h_delta_flux_err,h_gamma_flux,h_gamma_flux_err,oiii_4363_flux,oiii_4363_flux_err,h_beta_flux,h_beta_flux_err,oiii_4959_flux,oiii_4959_flux_err,oiii_5007_flux,oiii_5007_flux_err,hei_5876_flux,hei_5876_flux_err,oi_6300_flux,oi_6300_flux_err,nii_6548_flux,nii_6548_flux_err,h_alpha_flux,h_alpha_flux_err,nii_6584_flux,nii_6584_flux_err,sii_6717_flux,sii_6717_flux_err,sii_6731_flux,sii_6731_flux_err,ariii7135_flux,ariii7135_flux_err,oii_flux,oii_flux_err,oiii_flux,oiii_flux_err,Flux_HeII_3203,Flux_HeII_3203_Err,Flux_OII_3726,Flux_OII_3726_Err,Flux_OII_3728,Flux_OII_3728_Err,Flux_NeIII_3868,Flux_NeIII_3868_Err,Flux_Hd_4101,Flux_Hd_4101_Err,Flux_Hg_4340,Flux_Hg_4340_Err,Flux_OIII_4363,Flux_OIII_4363_Err,Flux_HeII_4685,Flux_HeII_4685_Err,Flux_ArIV_4711,Flux_ArIV_4711_Err,Flux_Hb_4861,Flux_Hb_4861_Err,Flux_OIII_4958,Flux_OIII_4958_Err,Flux_OIII_5006,Flux_OIII_5006_Err,Flux_HeI_5875,Flux_HeI_5875_Err,Flux_OI_6300,Flux_OI_6300_Err,Flux_NII_6547,Flux_NII_6547_Err,Flux_Ha_6562,Flux_Ha_6562_Err,Flux_NII_6583,Flux_NII_6583_Err,Flux_SII_6716,Flux_SII_6716_Err,Flux_SII_6730,Flux_SII_6730_Err
rs0003,rs0003,rs0003,0.03,0.206081,0.04,0.02,-99.0,0.1,13.42,0.19,14.1,17.79,0.07,4.3019552,0.08,0.29,0.39,0.25,133.68635,0.14,0.22,14.48,3.06,16.24,15.08,15.91,0.33565500000000004,1.4121700000000001,0.01,13.95,15.73,0.76,0.45,14.31,0.24,0.02,2.2450200000000002,3.01871,1.1685,1.03893,9.01,-99.0,6922.12,-99.0,0.04,-19.2,2.18587,15.73,0.47,0.06,0.03,6922.5,0.05,0.31,0.03,-99.0,17.1,1,1237658298986332205,0.26808000000000004,4.1383,1339862440501864448,0.8264,2.2759,2.6648,2.2312,0,1,4.2834,4.2834,587732577761427502,0.745907,335181438846500864,0.7253,1339862440501864448,0.9207,1237658298986332205,0.0,9.17,0.0,0.8943113000000001,9.20325,9.50937,1.0240295,8.95,-99.0,1.02265,ECO10696,1.00231,-2.0,L,2308030000.0,0.160605,0.0,0.0,0.0,0.0441171,6.93078,0.0401,4.37596,0,0,0.0,ALFALFA,184643000.0,0.0,150.888,0.257849,1.0,0.0,-19.1873,0.0,0.0,11.1329,1,11.2629,1.18638,0.0,1.0,9.6385,8128.0,9.0515,0.0,0.0,0.0,2.39907,2.39909,9.01,1,?,0,?,0,0,1000000,1.1516,0.911596,1.88155,1.8578299999999999,-19.4318,2.58778,0.11004100000000001,0.839987,0.18165,18.1118,0.4001,0.086,0,9.625,rs0003,924054.9,334562.8,-469.1223,342.9956,88.28158,7.942642,175.5482,5.784466,297.2015,6.221602,4.377254,4.157527,1358.707,58.75771999999999,322.2903,6.159289,1831.656,68.66578,84.77878,3.371414,118.2458,8.910177000000003,263.6056,7.784956,4166.864000000001,121.8118,775.3106,22.896929999999998,711.2352,26.3122,505.0235,18.35943,51.641059999999996,3.478133,38332.38,80127.36,943.7227,11.131730000000001,0.0,0.0,1934.181,178.8096,3862.5,237.6801,364.8281,44.15325,442.0718,25.61447,658.7547,33.49074,0.0,0.0,9.669591,13.43506,0.24455949999999999,14429.39,1358.707,58.75771999999999,641.0794,24.03302,1831.656,68.66578,153.2452,11.098360000000001,118.2458,8.910177000000003,263.6056,7.784956,4166.864000000001,121.8118,775.3106,22.896929999999998,711.2352,26.3122,505.0235,18.35943
rs0030,rs0030,rs0030,0.02,0.311838,0.02,0.01,-99.0,0.06,-99.0,0.1,12.96,17.41,0.04,0.96095539,0.07,-99.0,0.4,0.14,139.99509,0.08,0.68,13.84,12.17,15.65,14.44,15.24,0.481335,1.5865,-0.08,13.5,14.9,0.71,0.25,36.34,0.28,0.02,2.5941799999999997,3.3666300000000002,1.48901,1.31951,9.23,-99.0,5087.89,-99.0,0.08,-19.2,2.35895,15.04,0.26,0.03,0.11,5212.5,0.02,0.39,0.08,-99.0,16.51,1,1237651752919040355,0.47696700000000003,23.2687,532575152433555456,0.4837,0.038925,0.09936299999999999,0.028223,0,1,21.2767,26.4541,587726031694135558,0.7220409999999999,-999,0.3675,532575152433555456,0.4918,1237651752919040355,0.0,9.41,0.0,0.49749356,8.14403,9.51722,0.58392772,9.11,1.0405,1.02885,ECO05068,1.03883,7.5,L,2303140000.0,0.0,0.0,391837000.0,0.0,0.12395999999999999,13.4624,0.0734,7.227419999999999,1,0,2350140000.0,ALFALFA,104688000.0,107000000.0,147.262,0.0,7.0,0.141438,-22.5142,0.0,145.056,12.8789,0,12.8289,1.1854,0.152277,12.0,11.2125,1434.0,11.1565,0.0,119.089,12.7042,0.541406,0.542675,9.23,1,0,0,1,0,0,1000000,1.3963700000000001,1.28131,2.3151,2.12537,-19.4268,3.04409,0.23488,1.1536,0.362591,0.0,0.2216,0.0,0,9.695,rs0030,125.0599,4.026571,123.6764,4.060607,8.915746,2.1741919999999997,23.76534,1.861963,40.97932,1.745566,4.363765,1.567404,130.6113,8.233574,32.29477,1.4791219999999998,148.3708,9.093589999999999,13.143870000000001,1.1195190000000002,17.48166,3.289074,33.09062,1.7696759999999998,420.5245,19.9652,97.32535,5.204929,80.65273,4.871294,64.84648,4.983025,6.575589,1.180843,246.8039,7.1381130000000015,92.47012,2.1494419999999996,0.0,0.0,299.3967,38.02245,128.5503,26.7475,15.817670000000001,5.9751080000000005,33.12947,4.768084,61.52441999999999,5.501328,0.0,0.0,0.0,0.0,6.815966,4.00621,130.6113,8.233574,51.929790000000004,3.182756,148.3708,9.093589999999999,21.98131,3.486354,17.48166,3.289074,33.09062,1.7696759999999998,420.5245,19.9652,97.32535,5.204929,80.65273,4.871294,64.84648,4.983025
rs0053,rs0053,rs0053,0.03,0.516346,0.04,0.02,0.02,0.09,-99.0,0.17,10.17,15.84,0.07,2.1365879,0.02,-99.0,-99.0,0.23,140.9021,0.12,0.06,11.11,15.26,13.32,-99.0,12.73,0.786068,2.0406,-0.09,10.4,12.4,0.93,0.41,34.74,0.04,0.02,3.2288,4.0942300000000005,1.97427,1.70455,10.57,-99.0,4963.57,-99.0,0.03,-21.64,2.9060200000000003,12.21,0.42,0.05,0.03,4940.3,0.01,0.13,0.02,10.5,14.61,1,1237673708259311797,0.9339370000000001,510.80800000000005,532713690898655232,0.7815,0.45465,0.56113,0.15250999999999998,0,1,502.708,502.708,587727944029962369,0.93201,133360699828076544,0.0758,532713690898655232,0.7422,1237673708259311797,0.0,10.67,0.0,3.8544001000000003,9.09853,9.76042,5.0485681,10.41,1.07441,1.10153,ECO03956,1.00499,6.0,L,4114250000.0,0.0312792,0.0,0.0,0.0,0.011619200000000001,2.4048,0.012,14.3842,0,0,0.0,ALFALFA,105795000.0,0.0,150.041,0.020662599999999996,2.0,0.101664,-21.6606,0.0,111.594,12.0379,1,12.2229,1.06172,0.0769746,2.0,10.6445,3667.0,10.5675,0.0,101.287,12.3371,0.12351400000000001,0.122821,10.57,1,0,0,1,0,0,1000000,1.69913,1.5378399999999999,2.68155,2.4999599999999997,-21.919,3.4823800000000005,0.358688,1.34111,0.555422,16.3326,0.3611,0.0167,0,10.625,rs0053,0.0,-0.7161978,0.0,-0.7161978,-4.431121,5.0595870000000005,11.18952,3.64435,28.98125,3.57215,5.836001,5.061545,139.9271,14.98463,31.824790000000004,5.06144,206.4174,18.49083,13.32671,4.1941180000000005,85.35059,16.01406,209.81099999999998,7.0118789999999995,351.7907,14.257929999999998,617.0911,20.623170000000002,200.868,15.80362,126.4848,14.251170000000002,-17.241970000000002,5.414441,0.0,1.012857,93.50269,6.1116160000000015,0.0,0.0,0.0,0.0,417.8171,0.0,0.0,0.0,18.16659,44.15583,52.03084000000001,14.5592,0.0,0.0,0.0,0.0,19.34587,13.61501,139.9271,14.98463,72.2461,6.471792,206.4174,18.49083,63.3638,16.057000000000002,85.35059,16.01406,209.81099999999998,7.0118789999999995,351.7907,14.257929999999998,617.0911,20.623170000000002,200.868,15.80362,126.4848,14.251170000000002
rs0062,rs0062,rs0062,0.04,0.379118,0.06,0.02,0.08,0.13,14.24,0.23,13.86,19.51,0.09,2.3003286,0.04,0.09,0.12,0.32,141.61758999999995,0.17,0.19,14.57,3.15,17.22,15.59,16.72,0.6012270000000001,1.8489200000000001,0.0,14.33,16.48,0.47,0.56,7.07,0.23,0.02,2.92245,3.802,1.6747599999999998,1.45265,8.67,-99.0,5043.97,-99.0,0.06,-17.74,2.72847,16.27,0.58,0.07,0.04,5035.1,0.09,0.51,0.02,14.56,18.36,1,1237651754530439302,0.171706,6.3948,534895672327956480,0.3864,0.9076200000000001,0.9208200000000001,0.44627,0,1,6.5441,6.5552,587726033305534620,0.523492,133923803334967296,0.4336,534895672327956480,0.0852,1237651754530439302,0.0,8.89,0.0,0.18220043,8.54001,9.11935,0.18220043,8.57,-99.0,-99.0,ECO07457,1.10506,0.5,E,940206000.0,0.197785,0.0,0.0,0.0,0.038996699999999995,13.1792,0.0181,3.16404,0,0,0.0,ALFALFA,109894000.0,0.0,161.675,0.00688333,1.0,0.0,-17.8512,0.0,0.0,11.0179,1,10.9909,1.18435,0.0,1.0,9.2735,6022.0,8.7515,0.0,0.0,0.0,0.97954,0.9708190000000001,8.67,0,1,0,0,0,0,0,1.37586,1.181,2.2436700000000003,2.14042,-18.16,3.0082299999999997,0.195404,1.06321,0.31319400000000003,19.9375,0.4961,1.2466,0,9.255,rs0062,0.0,-0.7218562,0.0,-0.7218562,28.459940000000003,5.014654,66.6268,3.793171,114.7102,3.6736440000000004,7.5107399999999975,3.076102,438.8338,13.372129999999999,179.4326,3.8159379999999996,880.6383,18.18027,33.586909999999996,2.872569,59.53552,6.33655,63.09563000000001,2.2059040000000003,1513.253,24.25609,185.5754,6.487954,266.2133,9.530251,188.3876,6.842594,25.84882,2.121995,0.0,1.020859,573.9213,6.707914,0.0,0.0,0.0,0.0,2314.4829999999997,0.0,37.87856,10.88613,120.0847,11.84629,200.497,11.038730000000001,8.37421,8.731735,0.0,0.0,0.0,0.0,438.8338,13.372129999999999,308.2234,6.3630949999999995,880.6383,18.18027,47.9372,6.5250449999999995,59.53552,6.33655,63.09563000000001,2.2059040000000003,1513.253,24.25609,185.5754,6.487954,266.2133,9.530251,188.3876,6.842594
rs0087,rs0087,rs0087,0.02,0.285294,0.03,0.01,0.1,0.08,11.27,0.15,11.24,15.66,0.06,0.24167741,0.02,0.15,-99.0,0.2,143.54399999999995,0.11,0.03,12.04,8.0,13.92,-99.0,13.54,0.466154,1.6540099999999998,0.04,11.43,13.36,0.6,0.35,17.85,0.03,0.02,2.54083,3.39088,1.3529799999999998,1.17212,9.69,-99.0,4661.25,-99.0,0.02,-20.68,2.50406,13.19,0.36,0.05,0.03,4647.4,0.02,0.02,0.02,11.5,14.77,1,1237648721751638105,0.217212,20.9562,536046591979579392,0.4798,0.21009,0.25974,0.018771,0,1,13.7494,22.4331,588848900433576026,0.6759569999999999,-999,0.6076,536046591979579392,0.2515,1237648721751638105,0.0,9.85,0.0,4.8434767999999995,8.81193,10.2105,6.8964476999999995,9.63,1.1427399999999999,1.15717,ECO01114,1.1666,7.5,L,4795530000.0,0.0,0.0,1777060000.0,0.0,0.0712119,12.9416,0.0204,8.77885,1,0,4802480000.0,ALFALFA,124829000.0,128356000.0,261.894,0.0,4.0,0.11796300000000001,-21.3076,0.0,102.897,11.6199,1,12.0159,1.0956,0.135322,4.0,10.7185,1606.0,10.1615,0.0,77.0027,11.972000000000001,2.44418,2.44418,9.69,0,0,0,0,0,0,0,1.15459,0.855118,1.8400900000000002,1.87653,-21.1454,2.56202,0.0996609,0.785154,0.169624,16.2561,0.3101,0.0227,0,10.325,rs0087,0.0,-0.6324732,0.0,-0.6324732,80.80643,6.713566999999999,449.58099999999996,7.981253,841.6981,10.52338,9.797898,4.6793,3670.052,106.9741,544.0801,8.850574,3011.14,84.30974,242.6653,4.716659,198.8006,12.24526,876.6589,19.88468,12971.76,241.0074,2578.409,58.48435,1797.7720000000006,41.74465,1298.5919999999999,31.01205,125.2642,4.47952,0.0,0.8944521000000001,1642.5639999999999,17.18969,0.0,0.0,5495691.0,143000000.0,0.0,0.0,207.2982,18.67899,928.0755,31.788059999999998,1704.8110000000001,49.07474000000001,0.6166642,352.0292,13.6068,13.410129999999999,0.0,0.0,3670.052,106.9741,1053.899,29.508409999999998,3011.14,84.30974,425.1838,16.20913,198.8006,12.24526,876.6589,19.88468,12971.76,241.0074,2578.409,58.48435,1797.7720000000006,41.74465,1298.5919999999999,31.01205
rs0088,rs0088,rs0088,0.02,0.196245,0.04,0.01,0.21,0.08,13.93,0.15,-99.0,17.48,0.06,0.2579964,0.08,0.25,-99.0,0.2,143.5436,0.11,-99.0,14.68,7.66,16.0,-99.0,15.69,0.320614,1.3833,-0.05,13.7,15.57,0.52,0.36,15.56,0.17,0.05,2.1875,2.95074,1.12481,1.00044,8.69,-99.0,4661.25,-99.0,0.02,-18.48,2.1465400000000003,15.42,0.37,0.05,0.04,4536.5,0.03,0.37,0.02,14.04,16.74,1,1237648721751638245,0.0392474,16.9581,536045492467951616,0.5489,0.22065,0.26968000000000003,0.018323,0,1,9.2867,17.5589,588848900433576174,0.648534,134206777620168704,0.5753,536045492467951616,0.1359,1237648721751638245,0.0,8.83,0.0,0.52017302,7.77538,9.62754,0.58751334,8.63,-99.0,1.02234,ECO06812,1.06518,9.0,L,4569400000.0,0.060524199999999986,0.0,1762210000.0,0.0,0.0952717,12.9416,0.0913,8.77885,1,0,1762210000.0,ALFALFA,118943000.0,85831700.0,261.894,0.257969,4.0,0.11796300000000001,-21.3076,0.0,102.897,11.6199,0,12.0159,1.17411,0.135322,4.0,10.7185,1606.0,10.1615,0.0,77.0027,11.972000000000001,3.14479,3.1448,8.69,0,0,0,0,0,0,0,1.0976700000000001,0.8454,1.79047,1.78603,-18.7273,2.47883,0.09178919999999999,0.7845840000000001,0.152605,17.8318,0.3146,0.0465,0,9.675,rs0088,0.0,-0.6577956,0.0,-0.6577956,29.35397,3.107868,46.22871,2.654619,82.88306,2.583902,3.0434,2.060468,276.9376,16.4812,98.22081,2.696338,461.2367,20.93626,23.65241,1.880167,29.69104,4.508014,37.46552,1.8471520000000001,835.3575,32.08232,110.1927,5.432799,155.6309,8.598173,108.863,7.2730570000000005,14.86201,2.027828,0.0,0.9302635,308.0526,4.520299,0.0,0.0,126000000000000.0,1610000000.0,2.2199999999999998e-15,0.0,47.3576,6.760573,67.36031,8.522223,129.0092,8.705143,0.0,4.187378,7.5167800000000025,5.7923160000000005,3.218222,6.603211,276.9376,16.4812,161.4329,7.327692,461.2367,20.93626,34.8332,4.47042,29.69104,4.508014,37.46552,1.8471520000000001,835.3575,32.08232,110.1927,5.432799,155.6309,8.598173,108.863,7.2730570000000005
rs0090,rs0090,rs0090,0.02,0.143459,0.04,0.01,0.13,0.08,14.66,0.15,13.72,18.2,0.06,0.046154029000000006,0.03,0.23,-99.0,0.2,143.65431999999996,0.11,0.34,15.12,7.01,16.54,-99.0,16.29,0.229343,1.20411,0.05,14.75,16.16,0.3,0.36,18.21,0.32,0.03,2.09711,2.81352,1.12235,1.03646,8.43,-99.0,4661.25,-99.0,0.03,-17.95,1.92051,16.07,0.37,0.05,0.03,4707.7,0.04,0.27,0.03,14.74,17.4,1,1237650796218941636,0.999951,12.4954,536044942712137728,0.3926,0.26311,0.27986,0.052753999999999995,0,1,12.2757,170.865,587725074994036939,0.268316,134206777611780096,0.0008,536044942712137728,0.3998,1237650796218941636,0.0,8.53,0.0,0.16898801,7.7963,9.58567,0.18945262,8.37,-99.0,1.02906,ECO07075,1.19651,11.0,L,10795900000.0,0.0,0.0,6233560000.0,287.723,0.00763276,2.41292,0.0254,28.8595,1,0,6615960000.0,GBT,108116000.0,77452000.0,261.134,0.0,4.0,0.11796300000000001,-21.3076,0.0,102.897,11.6199,0,12.0159,1.25979,0.135322,4.0,10.7185,1606.0,10.1615,0.0,77.0027,11.972000000000001,4.337280000000002,4.3381,8.43,1,0,0,1,0,0,1000000,1.13733,1.0584,2.00524,1.8358,-18.0077,2.7037,0.119495,0.9874,0.190493,18.6105,0.3189,0.0754,0,9.615,rs0090,0.0,-0.6991669,0.0,-0.6991669,37.82762,3.75103,49.24287,2.8158689999999997,94.5984,2.908823,2.416807,2.439397,267.1745,5.923817,191.6181,3.75069,719.7449,10.12856,20.585910000000002,2.003835,32.388290000000005,3.4098330000000003,21.080820000000006,1.2087860000000001,828.4517,10.373510000000001,62.002419999999994,3.555252,122.6887,5.192924,89.64238,4.907678,12.601460000000001,1.731927,0.0,0.9887713,576.257,7.0049600000000005,0.0,0.0,960794.5,46100000.0,0.0,0.0,54.04475,5.583316,58.248780000000004,5.256524,119.6991,5.940181,0.0,0.0,0.0,0.0,2.682028,8.824944,267.1745,5.923817,251.9107,3.544996,719.7449,10.12856,24.56829,4.558657,32.388290000000005,3.4098330000000003,21.080820000000006,1.2087860000000001,828.4517,10.373510000000001,62.002419999999994,3.555252,122.6887,5.192924,89.64238,4.907678
rs0092,rs0092,rs0092,0.02,0.41107,0.03,0.01,0.28,0.08,13.4,0.15,12.78,18.85,0.06,4.690371099999999,0.02,0.52,0.15,0.2,143.76397,0.11,0.52,14.74,6.24,16.45,15.04,15.96,0.630789,1.80325,0.06,13.8,15.69,0.45,0.35,18.84,0.15,0.03,2.95454,3.7704699999999995,1.7820799999999999,1.56236,9.37,-99.0,6789.59,-99.0,0.02,-19.08,2.61917,15.51,0.36,0.05,0.08,6792.5,0.03,0.21,0.02,13.99,17.65,1,1237674460417163478,0.20914899999999997,11.6292,640760780035221504,0.4123,1.6262,1.702,0.8672,0,1,5.2585,15.1072,587728881409523918,0.447668,160383735806558208,0.4154,640760780035221504,0.3644,1237674460417163478,0.0,9.53,0.0,0.31257218,8.66336,9.16216,0.36577886,9.19,1.07434,1.01112,ECO07641,1.0522200000000002,1.0,L,1037600000.0,0.10413900000000001,0.0,0.0,104.5,0.00544096,6.5720199999999975,0.0062,3.50596,0,0,0.0,AO,156955000.0,0.0,186.253,-0.279587,1.0,0.0,-19.0357,0.0,0.0,11.2319,1,11.2279,1.0983,0.0,1.0,9.5305,6162.0,9.2965,0.0,0.0,0.0,0.302651,0.291582,9.39,1,1,0,?,0,0,1000000,1.53061,1.4793399999999999,2.55285,2.28721,-19.3218,3.30944,0.297009,1.31924,0.457109,19.2513,0.313,0.1092,0,9.575,rs0092,2897871.0,1292021.0,-671.4567,269.0237,16.06355,2.90939,41.353609999999996,2.20545,58.279680000000006,2.128256,2.005232,1.9800200000000001,234.4948,10.66587,55.44976,2.0449490000000003,277.7375,11.45819,13.652729999999998,1.708234,20.086270000000006,3.354146,36.8734,1.888041,659.0569,20.76081,108.4512,5.5530610000000005,149.7509,6.288094,102.179,6.071312,12.21227,1.709286,5599.448,6171.393,166.3062,2.9245509999999997,0.0,0.0,453.3701,49.56432,387.6293,37.00147,41.1275,9.962887,78.64104,7.453581,107.84899999999999,7.182281,0.0,0.0,15.44149,18.09532,0.0,0.0,234.4948,10.66587,97.20812,4.010367,277.7375,11.45819,18.148629999999997,4.04129,20.086270000000006,3.354146,36.8734,1.888041,659.0569,20.76081,108.4512,5.5530610000000005,149.7509,6.288094,102.179,6.071312
rs0094,rs0094,rs0094,0.02,0.293444,0.03,0.01,0.06,0.08,12.96,0.14,13.14,17.59,0.06,3.0115607000000004,0.05,0.4,0.12,0.2,144.02917,0.1,0.33,13.82,16.16,15.58,14.27,15.21,0.46422399999999997,1.57103,-0.03,13.34,15.02,0.25,0.35,36.31,0.27,0.03,2.6385,3.43422,1.53169,1.36091,9.23,-99.0,5429.24,-99.0,0.03,-19.35,2.36674,14.8,0.36,0.05,0.04,5444.7,0.02,0.24,0.02,13.39,16.82,1,1237654600487010522,0.21604,0.3002,640660174721280000,0.0028,1.3668,1.4126,0.45988,0,1,25.9464,25.9464,587728879262105824,0.252053,160383734271442944,0.7577,640660174721280000,0.3682,1237654600487010522,0.0,9.45,0.0,0.55511461,7.61143,9.60399,0.68535914,9.11,1.0405799999999998,1.03607,ECO04702,1.06045,7.5,L,2869850000.0,0.0761742,0.0,0.0,0.0,0.006538899999999999,6.27487,0.0049,6.78529,0,0,0.0,ALFALFA,128501000.0,0.0,211.347,0.0278967,1.0,0.0,-19.3349,0.0,0.0,11.2229,1,11.2969,1.20455,0.0,1.0,9.7665,4162.0,9.2715,0.0,0.0,0.0,1.26441,1.24517,9.23,0,1,0,0,0,0,0,1.28296,1.24528,2.23621,2.00663,-19.6126,2.95989,0.185369,1.13863,0.292017,18.0093,0.3067,0.0415,0,9.755,rs0094,0.0,-0.757083,0.0,-0.757083,17.12959,3.8929970000000003,38.52227,2.7231080000000003,77.62469,2.4967650000000003,-2.182704,2.160502,441.9839,18.69226,47.46349,2.074396,342.0082,17.41909,22.7378,1.8321619999999998,47.34164000000001,6.1188839999999995,98.66391,3.363373,1289.431,39.92569,290.188,9.892274,282.5201,10.34857,198.7315,8.791805,14.00736,1.594154,0.0,1.070677,149.7542,2.991001,0.0,0.0,0.0,0.0,3793.091,653.5344,118.6727,26.5732,166.7571,17.29893,235.7798,16.472929999999998,0.0,0.0,2.591961,440.8413,0.0,0.0,441.9839,18.69226,119.7029,6.09668,342.0082,17.41909,46.95112,6.5792470000000005,47.34164000000001,6.1188839999999995,98.66391,3.363373,1289.431,39.92569,290.188,9.892274,282.5201,10.34857,198.7315,8.791805
rs0095,rs0095,rs0095,0.03,0.158548,0.05,0.02,-99.0,0.12,-99.0,0.23,-99.0,18.52,0.09,1.1917073999999999,0.04,-99.0,-99.0,0.31,144.11164,0.16,-99.0,-99.0,5.68,17.02,-99.0,16.79,0.263376,1.3166200000000001,0.01,14.51,16.74,0.35,0.55,10.86,0.22,0.27,2.12435,2.89375,1.0711,0.9662719999999999,8.29,-99.0,4717.91,-99.0,0.02,-17.51,2.08603,16.53,0.56,0.07,0.24,4705.4,0.04,-99.0,0.26,-99.0,17.79,1,1237651752920875198,0.68493,11.2232,537120810008078336,0.2973,0.91974,1.2813,0.09739,0,1,11.3863,11.3863,587726031695970505,0.40368699999999996,134487014874546176,0.1451,537120810008078336,0.3478,1237651752920875198,0.0,8.43,0.0,0.16613396,7.53443,9.41208,0.18212097,8.23,-99.0,1.05129,ECO07348,1.36711,11.5,L,1844820000.0,0.128666,0.0,0.0,0.0,0.0445522,6.42341,0.0273,4.96469,0,0,0.0,ALFALFA,127965000.0,0.0,114.787,0.014812299999999999,2.0,0.09841230000000001,-20.2412,0.0,28.9179,11.3459,0,11.5559,1.3895600000000001,0.0488782,2.0,10.0295,4611.0,9.5875,0.0,75.5931,11.8607,3.5849800000000003,3.5849900000000003,8.29,0,1,0,0,0,0,0,1.16028,0.9185450000000001,1.9073200000000001,1.8889799999999999,-17.6517,2.6360200000000003,0.101479,0.848518,0.171505,18.8239,0.4827,0.3513,0,9.435,rs0095,0.0,-0.7340486999999999,0.0,-0.7340486999999999,41.234559999999995,7.914012,48.502140000000004,5.637802,103.4352,5.429575,3.025071,4.301372,242.5448,26.85194000000001,220.3511,5.003036,666.5027,59.190690000000004,28.268440000000002,2.923983,27.33227,4.383426,12.57967,1.36637,908.9883,60.14841,36.99904,4.018736,113.1885,8.444189,77.11549000000002,5.784180999999999,15.64695,2.218194,0.0,1.038102,664.1206,8.806409,0.0,0.0,0.0,0.0,-9999.0,0.0,35.78157,21.65887,45.44708,14.866229999999998,96.70274,15.93035,11.9463,22.59104,4.6558779999999995,18.88127,8.647618,35.299,242.5448,26.85194000000001,233.2759,20.716739999999998,666.5027,59.190690000000004,30.144840000000002,5.638725,27.33227,4.383426,12.57967,1.36637,908.9883,60.14841,36.99904,4.018736,113.1885,8.444189,77.11549000000002,5.784180999999999
