agntosf,ambigagn,composite,defagn,defliner,defseyf,defstarform,galname,sftoagn,sftoagn1,sftoagn2
False,False,False,False,False,False,True,rs0145,False,False,False
False,False,False,False,False,False,True,rs0146,False,False,False
False,False,False,False,False,False,True,rs0147,False,False,False
False,False,False,False,False,False,False,rs0150,True,False,True
False,False,False,False,False,False,True,rs0156,False,False,False
False,False,True,False,False,False,False,rs0159,False,False,False
False,False,False,False,False,False,True,rs0163,False,False,False
False,False,False,False,False,False,True,rs0165,False,False,False
False,False,False,False,False,False,False,rs0167,True,False,True
False,False,False,False,False,False,True,rs0168,False,False,False
False,False,False,False,False,False,True,rs0170,False,False,False
False,False,False,False,False,False,True,rs0175,False,False,False
False,False,False,False,False,False,True,rs0178,False,False,False
False,False,False,True,False,True,False,rs0181,False,False,False
False,False,False,False,False,False,True,rs0183,False,False,False
False,False,False,False,False,False,True,rs0201,False,False,False
False,False,False,False,False,False,True,rs0203,False,False,False
False,False,False,False,False,False,True,rs0206,False,False,False
False,False,False,False,False,False,True,rs0215,False,False,False
False,False,False,False,False,False,True,rs0218,False,False,False
False,False,False,False,False,False,True,rs0220,False,False,False
False,False,False,False,False,False,True,rs0221,False,False,False
False,False,False,False,False,False,True,rs0225,False,False,False
False,False,False,False,False,False,True,rs0226,False,False,False
False,False,False,False,False,False,True,rs0228,False,False,False
False,False,False,False,False,False,True,rs0231,False,False,False
False,False,True,False,False,False,False,rs0237,False,False,False
False,False,False,False,False,False,True,rs0240,False,False,False
False,False,False,False,False,False,True,rs0241,False,False,False
False,False,False,False,False,False,True,rs0242,False,False,False
False,False,False,False,False,False,True,rs0243,False,False,False
False,False,False,False,False,False,True,rs0246,False,False,False
False,False,False,False,False,False,True,rs0247,False,False,False
False,False,False,False,False,False,True,rs0256,False,False,False
False,False,True,False,False,False,False,rs0259,False,False,False
False,False,True,False,False,False,False,rs0261,False,False,False
False,False,False,False,False,False,True,rs0262,False,False,False
False,False,False,False,False,False,True,rs0264,False,False,False
False,False,True,False,False,False,False,rs0266,False,False,False
False,False,False,False,False,False,True,rs0267,False,False,False
False,False,False,False,False,False,True,rs0268,False,False,False
False,False,False,False,False,False,True,rs0273,False,False,False
False,False,False,False,False,False,True,rs0275,False,False,False
False,False,False,False,False,False,True,rs0276,False,False,False
False,False,False,False,False,False,True,rs0282,False,False,False
False,False,False,False,False,False,True,rs0306,False,False,False
False,False,True,False,False,False,False,rs0315,False,False,False
False,False,False,False,False,False,True,rs0316,False,False,False
False,False,False,False,False,False,True,rs0318,False,False,False
False,False,False,False,False,False,True,rs0320,False,False,False
False,False,False,False,False,False,False,rs0323,True,False,True
False,False,False,False,False,False,True,rs0334,False,False,False
False,False,False,False,False,False,True,rs0337,False,False,False
False,False,False,False,False,False,True,rs0339,False,False,False
False,False,False,False,False,False,True,rs0341,False,False,False
False,False,False,False,False,False,True,rs0344,False,False,False
False,False,False,False,False,False,True,rs0345,False,False,False
False,False,False,False,False,False,True,rs0349,False,False,False
False,False,False,False,False,False,True,rs0350,False,False,False
False,False,False,False,False,False,True,rs0354,False,False,False
False,False,False,False,False,False,True,rs0358,False,False,False
False,False,False,False,False,False,True,rs0364,False,False,False
False,False,False,False,False,False,True,rs0373,False,False,False
False,False,False,False,False,False,True,rs0380,False,False,False
False,False,False,False,False,False,True,rs0386,False,False,False
False,False,False,False,False,False,True,rs0391,False,False,False
False,False,False,False,False,False,True,rs0392,False,False,False
False,False,False,False,False,False,True,rs0393,False,False,False
False,False,False,False,False,False,True,rs0394,False,False,False
False,False,True,False,False,False,False,rs0406,False,False,False
False,False,False,False,False,False,True,rs0408,False,False,False
False,False,False,False,False,False,True,rs0411,False,False,False
False,False,False,False,False,False,True,rs0416,False,False,False
False,False,False,False,False,False,True,rs0419,False,False,False
False,False,False,False,False,False,False,rs0421,True,True,True
False,False,False,False,False,False,True,rs0422,False,False,False
False,False,False,False,False,False,True,rs0424,False,False,False
False,False,False,False,False,False,True,rs0425,False,False,False
False,False,False,False,False,False,True,rs0429,False,False,False
False,False,False,False,False,False,False,rs0430,True,False,True
False,False,False,False,False,False,True,rs0432,False,False,False
False,False,False,False,False,False,True,rs0437,False,False,False
False,False,False,True,True,False,False,rs0440,False,False,False
False,False,False,False,False,False,True,rs0444,False,False,False
False,False,False,False,False,False,True,rs0452,False,False,False
False,False,False,False,False,False,True,rs0460,False,False,False
False,False,False,False,False,False,True,rs0463,False,False,False
False,False,False,False,False,False,True,rs0468,False,False,False
False,False,False,False,False,False,False,rs0472,True,False,True
False,False,False,False,False,False,True,rs0473,False,False,False
False,False,False,False,False,False,True,rs0477,False,False,False
False,False,False,False,False,False,False,rs0485,True,False,True
False,False,False,False,False,False,True,rs0493,False,False,False
False,False,False,False,False,False,True,rs0495,False,False,False
False,False,True,False,False,False,False,rs0503,False,False,False
False,False,False,False,False,False,True,rs0505,False,False,False
False,False,False,False,False,False,True,rs0508,False,False,False
False,False,False,False,False,False,True,rs0516,False,False,False
False,False,False,False,False,False,True,rs0517,False,False,False
False,False,False,False,False,False,True,rs0519,False,False,False
False,False,False,False,False,False,True,rs0520,False,False,False
False,False,False,False,False,False,True,rs0526,False,False,False
False,False,False,False,False,False,True,rs0528,False,False,False
False,False,False,False,False,False,True,rs0529,False,False,False
False,False,False,False,False,False,True,rs0532,False,False,False
False,False,False,False,False,False,True,rs0536,False,False,False
False,False,False,False,False,False,True,rs0538,False,False,False
False,False,False,False,False,False,True,rs0541,False,False,False
False,False,False,False,False,False,True,rs0549,False,False,False
False,False,False,False,False,False,True,rs0554,False,False,False
False,False,False,False,False,False,True,rs0555,False,False,False
False,False,False,False,False,False,True,rs0556,False,False,False
False,False,False,False,False,False,True,rs0559,False,False,False
False,False,False,False,False,False,True,rs0560,False,False,False
False,False,False,False,False,False,True,rs0566,False,False,False
False,False,False,False,False,False,True,rs0571,False,False,False
False,False,False,False,False,False,False,rs0573,True,True,True
False,False,False,False,False,False,True,rs0574,False,False,False
False,False,False,False,False,False,True,rs0586,False,False,False
False,False,False,False,False,False,True,rs0591,False,False,False
False,False,True,False,False,False,False,rs0612,False,False,False
False,False,True,False,False,False,False,rs0650,False,False,False
False,False,False,False,False,False,True,rs0656,False,False,False
False,False,False,False,False,False,True,rs0660,False,False,False
False,False,False,False,False,False,True,rs0671,False,False,False
False,False,False,False,False,False,True,rs0679,False,False,False
False,False,False,False,False,False,True,rs0724,False,False,False
False,False,False,False,False,False,True,rs0727,False,False,False
False,False,False,False,False,False,True,rs0731,False,False,False
False,False,False,False,False,False,True,rs0734,False,False,False
False,False,False,False,False,False,True,rs0738,False,False,False
False,False,False,False,False,False,True,rs0741,False,False,False
False,False,True,False,False,False,False,rs0745,False,False,False
False,False,False,False,False,False,True,rs0751,False,False,False
False,False,False,False,False,False,True,rs0756,False,False,False
False,False,False,False,False,False,True,rs0768,False,False,False
False,False,False,False,False,False,False,rs0775,True,False,True
False,False,False,False,False,False,True,rs0778,False,False,False
False,False,False,False,False,False,True,rs0779,False,False,False
False,False,False,False,False,False,True,rs0781,False,False,False
False,False,False,False,False,False,True,rs0782,False,False,False
False,False,False,False,False,False,True,rs0788,False,False,False
False,False,False,False,False,False,True,rs0797,False,False,False
False,False,True,False,False,False,False,rs0798,False,False,False
False,False,False,False,False,False,True,rs0804,False,False,False
False,False,False,False,False,False,True,rs0805,False,False,False
False,False,False,False,False,False,True,rs0806,False,False,False
False,False,False,True,True,False,False,rs0808,False,False,False
False,False,False,False,False,False,True,rs0809,False,False,False
False,False,False,False,False,False,True,rs0812,False,False,False
False,False,False,False,False,False,True,rs0815,False,False,False
False,False,False,False,False,False,True,rs0823,False,False,False
False,False,False,False,False,False,True,rs0833,False,False,False
False,False,False,False,False,False,True,rs0839,False,False,False
False,False,False,False,False,False,True,rs0840,False,False,False
False,False,False,False,False,False,True,rs0842,False,False,False
False,False,False,False,False,False,True,rs0847,False,False,False
False,False,False,False,False,False,True,rs0868,False,False,False
False,False,False,False,False,False,True,rs0869,False,False,False
False,False,False,False,False,False,True,rs0871,False,False,False
False,False,False,False,False,False,True,rs0893,False,False,False
False,False,False,False,False,False,True,rs0900,False,False,False
False,False,False,False,False,False,True,rs0906,False,False,False
False,False,False,False,False,False,False,rs0909,True,False,True
False,False,False,False,False,False,True,rs0916,False,False,False
False,False,False,False,False,False,False,rs0930,True,False,True
False,False,False,False,False,False,True,rs0932,False,False,False
False,False,False,False,False,False,False,rs0933,True,False,True
False,False,False,False,False,False,False,rs0944,True,False,True
False,False,False,False,False,False,True,rs0950,False,False,False
False,False,False,False,False,False,True,rs0957,False,False,False
False,False,False,False,False,False,True,rs0958,False,False,False
False,False,False,False,False,False,True,rs0959,False,False,False
False,False,False,False,False,False,True,rs0960,False,False,False
False,False,False,False,False,False,True,rs0967,False,False,False
False,False,False,False,False,False,True,rs0970,False,False,False
False,False,False,False,False,False,True,rs0976,False,False,False
False,False,True,False,False,False,False,rs0978,False,False,False
False,False,False,False,False,False,False,rs0981,True,False,True
False,False,False,False,False,False,True,rs0983,False,False,False
False,False,False,False,False,False,True,rs0984,False,False,False
False,False,False,False,False,False,True,rs0985,False,False,False
False,False,False,False,False,False,True,rs0991,False,False,False
False,False,False,False,False,False,True,rs0995,False,False,False
False,False,False,False,False,False,True,rs0997,False,False,False
False,False,False,False,False,False,True,rs1001,False,False,False
False,False,False,False,False,False,True,rs1014,False,False,False
False,False,False,False,False,False,True,rs1016,False,False,False
False,False,False,False,False,False,False,rs1021,True,False,True
False,False,True,False,False,False,False,rs1023,False,False,False
False,False,True,False,False,False,False,rs1025,False,False,False
False,False,False,False,False,False,True,rs1029,False,False,False
False,False,False,False,False,False,True,rs1030,False,False,False
False,False,False,False,False,False,True,rs1035,False,False,False
False,False,True,False,False,False,False,rs1036,False,False,False
False,False,False,False,False,False,False,rs1038,True,False,True
False,False,False,False,False,False,False,rs1047,True,False,True
False,False,False,False,False,False,True,rs1050,False,False,False
False,False,False,False,False,False,True,rs1052,False,False,False
False,False,False,False,False,False,False,rs1055,True,False,True
False,False,False,False,False,False,True,rs1060,False,False,False
False,False,False,False,False,False,True,rs1062,False,False,False
False,False,False,False,False,False,True,rs1070,False,False,False
False,False,False,False,False,False,True,rs1072,False,False,False
False,False,False,False,False,False,True,rs1074,False,False,False
False,False,True,False,False,False,False,rs1075,False,False,False
False,False,False,False,False,False,True,rs1081,False,False,False
False,False,False,False,False,False,True,rs1082,False,False,False
False,False,False,False,False,False,True,rs1083,False,False,False
False,False,False,False,False,False,True,rs1084,False,False,False
False,False,False,False,False,False,True,rs1091,False,False,False
False,False,False,False,False,False,True,rs1098,False,False,False
False,False,False,False,False,False,True,rs1100,False,False,False
False,False,False,False,False,False,True,rs1102,False,False,False
False,False,False,False,False,False,True,rs1103,False,False,False
False,False,False,False,False,False,False,rs1105,True,False,True
False,False,False,True,False,True,False,rs1106,False,False,False
False,False,False,False,False,False,True,rs1109,False,False,False
False,False,False,False,False,False,True,rs1110,False,False,False
False,True,False,True,False,False,False,rs1111,False,False,False
False,False,True,False,False,False,False,rs1112,False,False,False
False,False,False,True,True,False,False,rs1116,False,False,False
False,False,False,False,False,False,True,rs1117,False,False,False
False,False,False,False,False,False,True,rs1118,False,False,False
False,False,False,False,False,False,True,rs1121,False,False,False
False,False,False,False,False,False,True,rs1126,False,False,False
False,False,False,False,False,False,True,rs1128,False,False,False
False,False,False,False,False,False,True,rs1131,False,False,False
False,False,False,False,False,False,True,rs1137,False,False,False
False,False,False,False,False,False,False,rs1143,True,False,True
False,False,True,False,False,False,False,rs1150,False,False,False
False,False,True,False,False,False,False,rs1152,False,False,False
False,False,False,False,False,False,True,rs1154,False,False,False
False,False,False,False,False,False,True,rs1156,False,False,False
False,False,False,False,False,False,True,rs1157,False,False,False
False,False,False,False,False,False,True,rs1159,False,False,False
False,False,False,False,False,False,True,rs1163,False,False,False
False,False,True,False,False,False,False,rs1168,False,False,False
False,False,False,False,False,False,True,rs1169,False,False,False
False,False,False,False,False,False,True,rs1171,False,False,False
False,False,False,False,False,False,False,rs1172,True,False,True
False,False,False,False,False,False,True,rs1178,False,False,False
False,False,False,False,False,False,True,rs1179,False,False,False
False,False,False,False,False,False,True,rs1185,False,False,False
False,False,False,False,False,False,True,rs1187,False,False,False
False,False,False,False,False,False,True,rs1188,False,False,False
False,False,True,False,False,False,False,rs1197,False,False,False
False,False,False,False,False,False,True,rs1198,False,False,False
False,False,False,False,False,False,True,rs1200,False,False,False
False,False,False,False,False,False,True,rs1207,False,False,False
False,False,False,False,False,False,True,rs1209,False,False,False
False,False,False,False,False,False,True,rs1212,False,False,False
False,False,False,True,False,True,False,rs1214,False,False,False
False,False,False,False,False,False,True,rs1220,False,False,False
False,False,False,False,False,False,True,rs1248,False,False,False
False,False,False,False,False,False,True,rs1257,False,False,False
False,False,False,False,False,False,True,rs1258,False,False,False
False,False,False,False,False,False,True,rs1259,False,False,False
False,False,False,False,False,False,True,rs1264,False,False,False
False,False,False,False,False,False,True,rs1266,False,False,False
False,False,False,False,False,False,True,rs1267,False,False,False
False,False,False,False,False,False,True,rs1270,False,False,False
False,False,False,False,False,False,True,rs1276,False,False,False
False,False,False,True,False,True,False,rs1284,False,False,False
False,False,False,False,False,False,True,rs1289,False,False,False
False,False,False,False,False,False,True,rs1290,False,False,False
False,False,False,False,False,False,True,rs1291,False,False,False
False,False,False,False,False,False,True,rs1293,False,False,False
False,False,False,False,False,False,True,rs1296,False,False,False
False,False,False,False,False,False,True,rs1297,False,False,False
False,False,False,False,False,False,True,rs1337,False,False,False
False,False,False,False,False,False,True,rs1359,False,False,False
False,False,False,False,False,False,True,rs1437,False,False,False
False,False,False,True,True,False,False,rf0016,False,False,False
False,False,False,True,True,False,False,rf0315,False,False,False
False,False,False,True,True,False,False,rf0375,False,False,False
False,False,False,True,True,False,False,rs0053,False,False,False
False,False,False,True,False,True,False,rs0109,False,False,False
False,False,False,False,False,False,True,rs0121,False,False,False
False,False,False,True,True,False,False,rs0196,False,False,False
False,False,False,True,False,True,False,rs0244,False,False,False
False,False,False,True,False,True,False,rs1129,False,False,False
